id_deputado;tema;qtd_proposicoes
69871;Relações Internacionais e Comércio Exterior;2
69871;Ciências Sociais e Humanas;1
69871;Direito Civil e Processual Civil;1
69871;Esporte e Lazer;1
69871;Homenagens e Datas Comemorativas;1
72442;Finanças Públicas e Orçamento;34
72442;Administração Pública;29
72442;Economia;16
72442;Processo Legislativo e Atuação Parlamentar;16
72442;Saúde;14
72442;Arte, Cultura e Religião;13
72442;Esporte e Lazer;13
72442;Homenagens e Datas Comemorativas;12
72442;Indústria, Comércio e Serviços;11
72442;Direitos Humanos e Minorias;9
72442;Educação;7
72442;Direito Constitucional;6
72442;Direito e Defesa do Consumidor;6
72442;Comunicações;5
72442;Direito Penal e Processual Penal;5
72442;Direito e Justiça;5
72442;Relações Internacionais e Comércio Exterior;5
72442;Trabalho e Emprego;4
72442;Turismo;4
72442;Viação, Transporte e Mobilidade;4
72442;Ciência, Tecnologia e Inovação;3
72442;Defesa e Segurança;3
72442;Direito Civil e Processual Civil;3
72442;Meio Ambiente e Desenvolvimento Sustentável;3
72442;Cidades e Desenvolvimento Urbano;2
72442;Agricultura, Pecuária, Pesca e Extrativismo;1
72442;Energia, Recursos Hídricos e Minerais;1
72442;Política, Partidos e Eleições;1
72442;Previdência e Assistência Social;1
73433;Administração Pública;17
73433;Finanças Públicas e Orçamento;16
73433;Defesa e Segurança;13
73433;Direitos Humanos e Minorias;12
73433;Indústria, Comércio e Serviços;8
73433;Comunicações;7
73433;Ciência, Tecnologia e Inovação;6
73433;Economia;6
73433;Energia, Recursos Hídricos e Minerais;6
73433;Trabalho e Emprego;6
73433;Direito Civil e Processual Civil;5
73433;Direito e Defesa do Consumidor;5
73433;Relações Internacionais e Comércio Exterior;4
73433;Esporte e Lazer;3
73433;Processo Legislativo e Atuação Parlamentar;3
73433;Cidades e Desenvolvimento Urbano;2
73433;Saúde;2
73433;Viação, Transporte e Mobilidade;2
73433;Agricultura, Pecuária, Pesca e Extrativismo;1
73433;Arte, Cultura e Religião;1
73433;Direito Constitucional;1
73433;Direito Penal e Processual Penal;1
73433;Direito e Justiça;1
73433;Política, Partidos e Eleições;1
73433;Previdência e Assistência Social;1
73441;Processo Legislativo e Atuação Parlamentar;18
73441;Administração Pública;15
73441;Finanças Públicas e Orçamento;15
73441;Defesa e Segurança;13
73441;Indústria, Comércio e Serviços;12
73441;Direito e Defesa do Consumidor;11
73441;Direitos Humanos e Minorias;10
73441;Economia;8
73441;Direito Constitucional;7
73441;Direito Penal e Processual Penal;7
73441;Direito e Justiça;5
73441;Previdência e Assistência Social;5
73441;Saúde;5
73441;Trabalho e Emprego;5
73441;Direito Civil e Processual Civil;4
73441;Educação;4
73441;Meio Ambiente e Desenvolvimento Sustentável;4
73441;Cidades e Desenvolvimento Urbano;3
73441;Ciência, Tecnologia e Inovação;3
73441;Energia, Recursos Hídricos e Minerais;3
73441;Relações Internacionais e Comércio Exterior;3
73441;Viação, Transporte e Mobilidade;3
73441;Arte, Cultura e Religião;2
73441;Comunicações;2
73441;Estrutura Fundiária;2
73441;Esporte e Lazer;1
73441;Homenagens e Datas Comemorativas;1
73441;Política, Partidos e Eleições;1
73486;Finanças Públicas e Orçamento;59
73486;Direitos Humanos e Minorias;51
73486;Administração Pública;49
73486;Trabalho e Emprego;45
73486;Previdência e Assistência Social;43
73486;Cidades e Desenvolvimento Urbano;31
73486;Economia;30
73486;Homenagens e Datas Comemorativas;28
73486;Saúde;27
73486;Defesa e Segurança;26
73486;Viação, Transporte e Mobilidade;22
73486;Meio Ambiente e Desenvolvimento Sustentável;21
73486;Indústria, Comércio e Serviços;20
73486;Agricultura, Pecuária, Pesca e Extrativismo;19
73486;Processo Legislativo e Atuação Parlamentar;18
73486;Educação;14
73486;Arte, Cultura e Religião;13
73486;Direito e Defesa do Consumidor;13
73486;Direito Penal e Processual Penal;10
73486;Direito Civil e Processual Civil;7
73486;Direito Constitucional;7
73486;Energia, Recursos Hídricos e Minerais;5
73486;Esporte e Lazer;5
73486;Comunicações;4
73486;Direito e Justiça;4
73486;Política, Partidos e Eleições;4
73486;Turismo;4
73486;Ciência, Tecnologia e Inovação;2
73486;Relações Internacionais e Comércio Exterior;2
73486;Estrutura Fundiária;1
73531;Direitos Humanos e Minorias;28
73531;Administração Pública;16
73531;Finanças Públicas e Orçamento;15
73531;Educação;12
73531;Saúde;12
73531;Meio Ambiente e Desenvolvimento Sustentável;10
73531;Defesa e Segurança;9
73531;Indústria, Comércio e Serviços;8
73531;Trabalho e Emprego;8
73531;Direito e Justiça;7
73531;Economia;7
73531;Processo Legislativo e Atuação Parlamentar;7
73531;Cidades e Desenvolvimento Urbano;5
73531;Direito Penal e Processual Penal;5
73531;Direito e Defesa do Consumidor;5
73531;Energia, Recursos Hídricos e Minerais;5
73531;Previdência e Assistência Social;5
73531;Ciência, Tecnologia e Inovação;3
73531;Comunicações;3
73531;Homenagens e Datas Comemorativas;3
73531;Relações Internacionais e Comércio Exterior;3
73531;Agricultura, Pecuária, Pesca e Extrativismo;2
73531;Direito Constitucional;2
73531;Estrutura Fundiária;2
73531;Arte, Cultura e Religião;1
73531;Direito Civil e Processual Civil;1
73531;Esporte e Lazer;1
73531;Política, Partidos e Eleições;1
73531;Viação, Transporte e Mobilidade;1
73579;Defesa e Segurança;98
73579;Administração Pública;82
73579;Direitos Humanos e Minorias;73
73579;Direito Penal e Processual Penal;57
73579;Finanças Públicas e Orçamento;38
73579;Saúde;35
73579;Processo Legislativo e Atuação Parlamentar;34
73579;Trabalho e Emprego;31
73579;Economia;27
73579;Indústria, Comércio e Serviços;24
73579;Viação, Transporte e Mobilidade;24
73579;Direito e Defesa do Consumidor;21
73579;Direito e Justiça;20
73579;Comunicações;15
73579;Direito Constitucional;15
73579;Previdência e Assistência Social;15
73579;Direito Civil e Processual Civil;14
73579;Energia, Recursos Hídricos e Minerais;12
73579;Educação;11
73579;Relações Internacionais e Comércio Exterior;11
73579;Cidades e Desenvolvimento Urbano;9
73579;Meio Ambiente e Desenvolvimento Sustentável;9
73579;Homenagens e Datas Comemorativas;8
73579;Ciência, Tecnologia e Inovação;7
73579;Agricultura, Pecuária, Pesca e Extrativismo;6
73579;Arte, Cultura e Religião;6
73579;Estrutura Fundiária;6
73579;Política, Partidos e Eleições;4
73579;Esporte e Lazer;3
73579;Turismo;2
73604;Administração Pública;11
73604;Direitos Humanos e Minorias;9
73604;Finanças Públicas e Orçamento;9
73604;Defesa e Segurança;8
73604;Indústria, Comércio e Serviços;7
73604;Relações Internacionais e Comércio Exterior;5
73604;Economia;4
73604;Processo Legislativo e Atuação Parlamentar;4
73604;Trabalho e Emprego;4
73604;Ciência, Tecnologia e Inovação;3
73604;Comunicações;3
73604;Direito e Defesa do Consumidor;3
73604;Esporte e Lazer;3
73604;Previdência e Assistência Social;3
73604;Saúde;3
73604;Viação, Transporte e Mobilidade;3
73604;Cidades e Desenvolvimento Urbano;2
73604;Direito Constitucional;2
73604;Energia, Recursos Hídricos e Minerais;2
73604;Agricultura, Pecuária, Pesca e Extrativismo;1
73604;Arte, Cultura e Religião;1
73604;Educação;1
73604;Homenagens e Datas Comemorativas;1
73692;Administração Pública;21
73692;Direitos Humanos e Minorias;21
73692;Finanças Públicas e Orçamento;19
73692;Processo Legislativo e Atuação Parlamentar;18
73692;Saúde;14
73692;Defesa e Segurança;12
73692;Direito Constitucional;10
73692;Trabalho e Emprego;9
73692;Direito Penal e Processual Penal;7
73692;Previdência e Assistência Social;7
73692;Agricultura, Pecuária, Pesca e Extrativismo;6
73692;Direito e Justiça;6
73692;Meio Ambiente e Desenvolvimento Sustentável;6
73692;Direito e Defesa do Consumidor;5
73692;Arte, Cultura e Religião;4
73692;Economia;3
73692;Educação;3
73692;Energia, Recursos Hídricos e Minerais;3
73692;Relações Internacionais e Comércio Exterior;3
73692;Viação, Transporte e Mobilidade;3
73692;Cidades e Desenvolvimento Urbano;2
73692;Comunicações;2
73692;Estrutura Fundiária;2
73692;Homenagens e Datas Comemorativas;2
73692;Indústria, Comércio e Serviços;2
73692;Política, Partidos e Eleições;2
73701;Direitos Humanos e Minorias;40
73701;Finanças Públicas e Orçamento;18
73701;Administração Pública;17
73701;Defesa e Segurança;15
73701;Arte, Cultura e Religião;12
73701;Trabalho e Emprego;9
73701;Comunicações;7
73701;Homenagens e Datas Comemorativas;7
73701;Indústria, Comércio e Serviços;7
73701;Direito Penal e Processual Penal;6
73701;Economia;6
73701;Política, Partidos e Eleições;6
73701;Processo Legislativo e Atuação Parlamentar;6
73701;Saúde;6
73701;Viação, Transporte e Mobilidade;6
73701;Ciência, Tecnologia e Inovação;5
73701;Esporte e Lazer;4
73701;Meio Ambiente e Desenvolvimento Sustentável;4
73701;Previdência e Assistência Social;4
73701;Agricultura, Pecuária, Pesca e Extrativismo;3
73701;Direito Constitucional;3
73701;Direito e Defesa do Consumidor;3
73701;Direito e Justiça;3
73701;Educação;3
73701;Cidades e Desenvolvimento Urbano;2
73701;Energia, Recursos Hídricos e Minerais;2
73701;Direito Civil e Processual Civil;1
73701;Relações Internacionais e Comércio Exterior;1
73768;Processo Legislativo e Atuação Parlamentar;15
73768;Finanças Públicas e Orçamento;14
73768;Administração Pública;12
73768;Direitos Humanos e Minorias;12
73768;Direito Constitucional;7
73768;Agricultura, Pecuária, Pesca e Extrativismo;6
73768;Defesa e Segurança;6
73768;Direito Penal e Processual Penal;5
73768;Saúde;5
73768;Trabalho e Emprego;5
73768;Direito e Justiça;4
73768;Economia;4
73768;Estrutura Fundiária;4
73768;Meio Ambiente e Desenvolvimento Sustentável;4
73768;Previdência e Assistência Social;3
73768;Viação, Transporte e Mobilidade;3
73768;Comunicações;2
73768;Direito e Defesa do Consumidor;2
73768;Indústria, Comércio e Serviços;2
73768;Política, Partidos e Eleições;2
73768;Relações Internacionais e Comércio Exterior;2
73768;Arte, Cultura e Religião;1
73768;Cidades e Desenvolvimento Urbano;1
73768;Direito Civil e Processual Civil;1
73768;Educação;1
73768;Energia, Recursos Hídricos e Minerais;1
73768;Esporte e Lazer;1
73768;Homenagens e Datas Comemorativas;1
73778;Administração Pública;36
73778;Finanças Públicas e Orçamento;33
73778;Economia;18
73778;Direitos Humanos e Minorias;16
73778;Previdência e Assistência Social;16
73778;Saúde;16
73778;Trabalho e Emprego;15
73778;Processo Legislativo e Atuação Parlamentar;11
73778;Indústria, Comércio e Serviços;10
73778;Relações Internacionais e Comércio Exterior;10
73778;Defesa e Segurança;8
73778;Viação, Transporte e Mobilidade;8
73778;Comunicações;7
73778;Cidades e Desenvolvimento Urbano;5
73778;Ciência, Tecnologia e Inovação;5
73778;Direito Civil e Processual Civil;5
73778;Direito Constitucional;5
73778;Educação;5
73778;Esporte e Lazer;5
73778;Direito Penal e Processual Penal;4
73778;Direito e Defesa do Consumidor;4
73778;Homenagens e Datas Comemorativas;4
73778;Agricultura, Pecuária, Pesca e Extrativismo;3
73778;Direito e Justiça;3
73778;Energia, Recursos Hídricos e Minerais;3
73778;Meio Ambiente e Desenvolvimento Sustentável;3
73778;Arte, Cultura e Religião;2
73778;Estrutura Fundiária;1
73778;Política, Partidos e Eleições;1
73788;Comunicações;1
73788;Direito Constitucional;1
73788;Economia;1
73788;Finanças Públicas e Orçamento;1
73788;Indústria, Comércio e Serviços;1
73788;Meio Ambiente e Desenvolvimento Sustentável;1
73801;Direitos Humanos e Minorias;10
73801;Administração Pública;9
73801;Finanças Públicas e Orçamento;8
73801;Processo Legislativo e Atuação Parlamentar;6
73801;Trabalho e Emprego;6
73801;Previdência e Assistência Social;5
73801;Arte, Cultura e Religião;4
73801;Homenagens e Datas Comemorativas;4
73801;Defesa e Segurança;3
73801;Direito Constitucional;3
73801;Economia;3
73801;Comunicações;2
73801;Direito e Defesa do Consumidor;2
73801;Direito e Justiça;2
73801;Indústria, Comércio e Serviços;2
73801;Política, Partidos e Eleições;2
73801;Saúde;2
73801;Viação, Transporte e Mobilidade;2
73801;Cidades e Desenvolvimento Urbano;1
73801;Educação;1
73801;Energia, Recursos Hídricos e Minerais;1
73801;Esporte e Lazer;1
73801;Relações Internacionais e Comércio Exterior;1
73806;Direitos Humanos e Minorias;5
73806;Homenagens e Datas Comemorativas;5
73806;Arte, Cultura e Religião;4
73806;Finanças Públicas e Orçamento;3
73806;Administração Pública;2
73806;Defesa e Segurança;2
73806;Direito Penal e Processual Penal;2
73806;Saúde;2
73806;Trabalho e Emprego;2
73806;Direito Constitucional;1
73806;Educação;1
73806;Esporte e Lazer;1
73806;Política, Partidos e Eleições;1
73806;Previdência e Assistência Social;1
73806;Viação, Transporte e Mobilidade;1
74041;Direitos Humanos e Minorias;49
74041;Administração Pública;28
74041;Saúde;18
74041;Defesa e Segurança;15
74041;Finanças Públicas e Orçamento;15
74041;Trabalho e Emprego;15
74041;Indústria, Comércio e Serviços;13
74041;Homenagens e Datas Comemorativas;9
74041;Arte, Cultura e Religião;8
74041;Comunicações;8
74041;Direito Penal e Processual Penal;8
74041;Economia;8
74041;Previdência e Assistência Social;8
74041;Processo Legislativo e Atuação Parlamentar;8
74041;Direito e Justiça;6
74041;Esporte e Lazer;6
74041;Relações Internacionais e Comércio Exterior;6
74041;Agricultura, Pecuária, Pesca e Extrativismo;5
74041;Direito e Defesa do Consumidor;5
74041;Ciência, Tecnologia e Inovação;4
74041;Educação;4
74041;Energia, Recursos Hídricos e Minerais;4
74041;Meio Ambiente e Desenvolvimento Sustentável;4
74041;Cidades e Desenvolvimento Urbano;3
74041;Direito Constitucional;3
74041;Estrutura Fundiária;3
74041;Política, Partidos e Eleições;3
74041;Viação, Transporte e Mobilidade;3
74041;Direito Civil e Processual Civil;1
74043;Administração Pública;12
74043;Finanças Públicas e Orçamento;12
74043;Processo Legislativo e Atuação Parlamentar;9
74043;Saúde;8
74043;Direitos Humanos e Minorias;5
74043;Trabalho e Emprego;5
74043;Direito Constitucional;4
74043;Viação, Transporte e Mobilidade;4
74043;Defesa e Segurança;3
74043;Direito e Defesa do Consumidor;3
74043;Economia;3
74043;Política, Partidos e Eleições;3
74043;Previdência e Assistência Social;3
74043;Ciência, Tecnologia e Inovação;2
74043;Comunicações;2
74043;Direito Penal e Processual Penal;2
74043;Direito e Justiça;2
74043;Educação;2
74043;Energia, Recursos Hídricos e Minerais;2
74043;Homenagens e Datas Comemorativas;2
74043;Indústria, Comércio e Serviços;2
74043;Agricultura, Pecuária, Pesca e Extrativismo;1
74043;Arte, Cultura e Religião;1
74043;Cidades e Desenvolvimento Urbano;1
74043;Meio Ambiente e Desenvolvimento Sustentável;1
74044;Trabalho e Emprego;14
74044;Direitos Humanos e Minorias;11
74044;Administração Pública;9
74044;Finanças Públicas e Orçamento;7
74044;Defesa e Segurança;6
74044;Direito e Justiça;5
74044;Previdência e Assistência Social;5
74044;Processo Legislativo e Atuação Parlamentar;5
74044;Saúde;5
74044;Direito e Defesa do Consumidor;4
74044;Arte, Cultura e Religião;3
74044;Direito Constitucional;3
74044;Educação;3
74044;Indústria, Comércio e Serviços;3
74044;Viação, Transporte e Mobilidade;3
74044;Cidades e Desenvolvimento Urbano;2
74044;Comunicações;2
74044;Direito Penal e Processual Penal;2
74044;Política, Partidos e Eleições;2
74044;Agricultura, Pecuária, Pesca e Extrativismo;1
74044;Direito Civil e Processual Civil;1
74044;Economia;1
74044;Energia, Recursos Hídricos e Minerais;1
74044;Meio Ambiente e Desenvolvimento Sustentável;1
74057;Administração Pública;25
74057;Direitos Humanos e Minorias;25
74057;Trabalho e Emprego;24
74057;Defesa e Segurança;12
74057;Saúde;11
74057;Arte, Cultura e Religião;10
74057;Educação;10
74057;Finanças Públicas e Orçamento;10
74057;Processo Legislativo e Atuação Parlamentar;10
74057;Homenagens e Datas Comemorativas;7
74057;Comunicações;6
74057;Direito Penal e Processual Penal;6
74057;Indústria, Comércio e Serviços;6
74057;Previdência e Assistência Social;6
74057;Direito e Justiça;5
74057;Direito Constitucional;4
74057;Direito e Defesa do Consumidor;4
74057;Esporte e Lazer;3
74057;Agricultura, Pecuária, Pesca e Extrativismo;2
74057;Economia;2
74057;Política, Partidos e Eleições;2
74057;Viação, Transporte e Mobilidade;2
74057;Ciência, Tecnologia e Inovação;1
74057;Ciências Sociais e Humanas;1
74057;Energia, Recursos Hídricos e Minerais;1
74057;Meio Ambiente e Desenvolvimento Sustentável;1
74057;Relações Internacionais e Comércio Exterior;1
74060;Finanças Públicas e Orçamento;16
74060;Administração Pública;15
74060;Trabalho e Emprego;15
74060;Direitos Humanos e Minorias;13
74060;Indústria, Comércio e Serviços;8
74060;Processo Legislativo e Atuação Parlamentar;8
74060;Previdência e Assistência Social;6
74060;Comunicações;5
74060;Defesa e Segurança;5
74060;Direito Constitucional;5
74060;Direito e Justiça;5
74060;Saúde;5
74060;Direito e Defesa do Consumidor;4
74060;Economia;3
74060;Educação;3
74060;Esporte e Lazer;3
74060;Homenagens e Datas Comemorativas;3
74060;Arte, Cultura e Religião;2
74060;Cidades e Desenvolvimento Urbano;2
74060;Ciência, Tecnologia e Inovação;2
74060;Direito Penal e Processual Penal;2
74060;Energia, Recursos Hídricos e Minerais;2
74060;Relações Internacionais e Comércio Exterior;2
74060;Viação, Transporte e Mobilidade;2
74060;Agricultura, Pecuária, Pesca e Extrativismo;1
74060;Meio Ambiente e Desenvolvimento Sustentável;1
74065;Educação;2
74065;Saúde;2
74065;Administração Pública;1
74065;Direitos Humanos e Minorias;1
74065;Finanças Públicas e Orçamento;1
74065;Homenagens e Datas Comemorativas;1
74065;Trabalho e Emprego;1
74075;Direitos Humanos e Minorias;12
74075;Finanças Públicas e Orçamento;11
74075;Defesa e Segurança;8
74075;Administração Pública;5
74075;Direito Constitucional;5
74075;Direito Penal e Processual Penal;5
74075;Indústria, Comércio e Serviços;4
74075;Direito e Justiça;3
74075;Economia;3
74075;Meio Ambiente e Desenvolvimento Sustentável;3
74075;Política, Partidos e Eleições;3
74075;Processo Legislativo e Atuação Parlamentar;3
74075;Trabalho e Emprego;3
74075;Arte, Cultura e Religião;2
74075;Comunicações;2
74075;Saúde;2
74075;Viação, Transporte e Mobilidade;2
74075;Previdência e Assistência Social;1
74075;Relações Internacionais e Comércio Exterior;1
74079;Direitos Humanos e Minorias;10
74079;Finanças Públicas e Orçamento;8
74079;Saúde;6
74079;Administração Pública;4
74079;Meio Ambiente e Desenvolvimento Sustentável;4
74079;Trabalho e Emprego;4
74079;Arte, Cultura e Religião;3
74079;Energia, Recursos Hídricos e Minerais;3
74079;Processo Legislativo e Atuação Parlamentar;3
74079;Agricultura, Pecuária, Pesca e Extrativismo;2
74079;Comunicações;2
74079;Defesa e Segurança;2
74079;Direito Constitucional;2
74079;Direito Penal e Processual Penal;2
74079;Direito e Defesa do Consumidor;2
74079;Direito e Justiça;2
74079;Economia;2
74079;Indústria, Comércio e Serviços;2
74079;Previdência e Assistência Social;2
74079;Cidades e Desenvolvimento Urbano;1
74079;Educação;1
74079;Homenagens e Datas Comemorativas;1
74079;Política, Partidos e Eleições;1
74079;Viação, Transporte e Mobilidade;1
74084;Direitos Humanos e Minorias;816
74084;Educação;495
74084;Saúde;482
74084;Esporte e Lazer;428
74084;Administração Pública;365
74084;Economia;322
74084;Comunicações;319
74084;Meio Ambiente e Desenvolvimento Sustentável;295
74084;Finanças Públicas e Orçamento;264
74084;Trabalho e Emprego;216
74084;Indústria, Comércio e Serviços;194
74084;Defesa e Segurança;187
74084;Arte, Cultura e Religião;160
74084;Turismo;145
74084;Ciência, Tecnologia e Inovação;144
74084;Previdência e Assistência Social;85
74084;Cidades e Desenvolvimento Urbano;50
74084;Homenagens e Datas Comemorativas;25
74084;Direito Penal e Processual Penal;14
74084;Agricultura, Pecuária, Pesca e Extrativismo;13
74084;Direito e Justiça;10
74084;Processo Legislativo e Atuação Parlamentar;8
74084;Direito Constitucional;7
74084;Direito e Defesa do Consumidor;6
74084;Energia, Recursos Hídricos e Minerais;6
74084;Viação, Transporte e Mobilidade;6
74084;Relações Internacionais e Comércio Exterior;4
74084;Direito Civil e Processual Civil;3
74084;Política, Partidos e Eleições;3
74084;Ciências Exatas e da Terra;1
74084;Estrutura Fundiária;1
74090;Administração Pública;7
74090;Direito Constitucional;7
74090;Direitos Humanos e Minorias;7
74090;Finanças Públicas e Orçamento;6
74090;Defesa e Segurança;5
74090;Trabalho e Emprego;5
74090;Direito e Justiça;4
74090;Economia;4
74090;Processo Legislativo e Atuação Parlamentar;4
74090;Arte, Cultura e Religião;2
74090;Comunicações;2
74090;Energia, Recursos Hídricos e Minerais;2
74090;Indústria, Comércio e Serviços;2
74090;Meio Ambiente e Desenvolvimento Sustentável;2
74090;Previdência e Assistência Social;2
74090;Relações Internacionais e Comércio Exterior;2
74090;Saúde;2
74090;Viação, Transporte e Mobilidade;2
74090;Cidades e Desenvolvimento Urbano;1
74090;Direito Penal e Processual Penal;1
74090;Educação;1
74090;Política, Partidos e Eleições;1
74095;Administração Pública;8
74095;Direitos Humanos e Minorias;7
74095;Finanças Públicas e Orçamento;7
74095;Direito e Justiça;5
74095;Economia;5
74095;Meio Ambiente e Desenvolvimento Sustentável;5
74095;Processo Legislativo e Atuação Parlamentar;5
74095;Direito Constitucional;4
74095;Saúde;4
74095;Trabalho e Emprego;4
74095;Indústria, Comércio e Serviços;3
74095;Previdência e Assistência Social;3
74095;Direito Penal e Processual Penal;2
74095;Direito e Defesa do Consumidor;2
74095;Viação, Transporte e Mobilidade;2
74095;Agricultura, Pecuária, Pesca e Extrativismo;1
74095;Comunicações;1
74095;Defesa e Segurança;1
74095;Educação;1
74095;Energia, Recursos Hídricos e Minerais;1
74095;Esporte e Lazer;1
74095;Política, Partidos e Eleições;1
74141;Finanças Públicas e Orçamento;6
74141;Direitos Humanos e Minorias;5
74141;Administração Pública;3
74141;Defesa e Segurança;3
74141;Indústria, Comércio e Serviços;3
74141;Comunicações;2
74141;Direito Constitucional;2
74141;Economia;2
74141;Processo Legislativo e Atuação Parlamentar;2
74141;Relações Internacionais e Comércio Exterior;2
74141;Trabalho e Emprego;2
74141;Agricultura, Pecuária, Pesca e Extrativismo;1
74141;Educação;1
74141;Esporte e Lazer;1
74141;Homenagens e Datas Comemorativas;1
74141;Previdência e Assistência Social;1
74141;Saúde;1
74141;Viação, Transporte e Mobilidade;1
74156;Direitos Humanos e Minorias;18
74156;Defesa e Segurança;12
74156;Finanças Públicas e Orçamento;12
74156;Administração Pública;11
74156;Trabalho e Emprego;11
74156;Direito Penal e Processual Penal;6
74156;Economia;6
74156;Indústria, Comércio e Serviços;6
74156;Saúde;6
74156;Agricultura, Pecuária, Pesca e Extrativismo;5
74156;Homenagens e Datas Comemorativas;5
74156;Previdência e Assistência Social;5
74156;Comunicações;4
74156;Processo Legislativo e Atuação Parlamentar;4
74156;Viação, Transporte e Mobilidade;4
74156;Arte, Cultura e Religião;3
74156;Ciência, Tecnologia e Inovação;3
74156;Direito e Defesa do Consumidor;3
74156;Esporte e Lazer;3
74156;Direito Civil e Processual Civil;2
74156;Direito Constitucional;2
74156;Educação;2
74156;Energia, Recursos Hídricos e Minerais;2
74156;Meio Ambiente e Desenvolvimento Sustentável;2
74156;Política, Partidos e Eleições;2
74156;Relações Internacionais e Comércio Exterior;2
74156;Cidades e Desenvolvimento Urbano;1
74156;Direito e Justiça;1
74156;Estrutura Fundiária;1
74158;Direitos Humanos e Minorias;22
74158;Administração Pública;16
74158;Defesa e Segurança;10
74158;Direito Penal e Processual Penal;9
74158;Educação;9
74158;Processo Legislativo e Atuação Parlamentar;9
74158;Saúde;9
74158;Trabalho e Emprego;9
74158;Homenagens e Datas Comemorativas;7
74158;Comunicações;6
74158;Direito e Defesa do Consumidor;6
74158;Finanças Públicas e Orçamento;6
74158;Indústria, Comércio e Serviços;6
74158;Viação, Transporte e Mobilidade;5
74158;Direito e Justiça;4
74158;Meio Ambiente e Desenvolvimento Sustentável;4
74158;Previdência e Assistência Social;4
74158;Cidades e Desenvolvimento Urbano;3
74158;Direito Civil e Processual Civil;3
74158;Direito Constitucional;3
74158;Economia;3
74158;Energia, Recursos Hídricos e Minerais;3
74158;Política, Partidos e Eleições;3
74158;Agricultura, Pecuária, Pesca e Extrativismo;2
74158;Arte, Cultura e Religião;2
74158;Esporte e Lazer;2
74158;Relações Internacionais e Comércio Exterior;2
74158;Ciência, Tecnologia e Inovação;1
74158;Turismo;1
74159;Finanças Públicas e Orçamento;14
74159;Administração Pública;13
74159;Direitos Humanos e Minorias;10
74159;Indústria, Comércio e Serviços;10
74159;Agricultura, Pecuária, Pesca e Extrativismo;6
74159;Defesa e Segurança;6
74159;Energia, Recursos Hídricos e Minerais;6
74159;Trabalho e Emprego;6
74159;Economia;5
74159;Previdência e Assistência Social;4
74159;Relações Internacionais e Comércio Exterior;4
74159;Comunicações;3
74159;Direito Constitucional;3
74159;Direito e Defesa do Consumidor;3
74159;Estrutura Fundiária;3
74159;Viação, Transporte e Mobilidade;3
74159;Arte, Cultura e Religião;2
74159;Educação;2
74159;Esporte e Lazer;2
74159;Homenagens e Datas Comemorativas;2
74159;Meio Ambiente e Desenvolvimento Sustentável;2
74159;Processo Legislativo e Atuação Parlamentar;2
74159;Saúde;2
74159;Ciência, Tecnologia e Inovação;1
74159;Política, Partidos e Eleições;1
74159;Turismo;1
74160;Direitos Humanos e Minorias;17
74160;Administração Pública;16
74160;Finanças Públicas e Orçamento;14
74160;Trabalho e Emprego;13
74160;Defesa e Segurança;10
74160;Economia;6
74160;Energia, Recursos Hídricos e Minerais;6
74160;Indústria, Comércio e Serviços;6
74160;Meio Ambiente e Desenvolvimento Sustentável;6
74160;Direito e Justiça;5
74160;Educação;5
74160;Ciência, Tecnologia e Inovação;4
74160;Comunicações;4
74160;Processo Legislativo e Atuação Parlamentar;4
74160;Viação, Transporte e Mobilidade;4
74160;Agricultura, Pecuária, Pesca e Extrativismo;3
74160;Cidades e Desenvolvimento Urbano;3
74160;Esporte e Lazer;2
74160;Estrutura Fundiária;2
74160;Homenagens e Datas Comemorativas;2
74160;Previdência e Assistência Social;2
74160;Saúde;2
74160;Arte, Cultura e Religião;1
74160;Direito Constitucional;1
74160;Direito Penal e Processual Penal;1
74160;Direito e Defesa do Consumidor;1
74160;Política, Partidos e Eleições;1
74160;Relações Internacionais e Comércio Exterior;1
74161;Finanças Públicas e Orçamento;14
74161;Administração Pública;12
74161;Previdência e Assistência Social;10
74161;Direitos Humanos e Minorias;9
74161;Indústria, Comércio e Serviços;9
74161;Defesa e Segurança;8
74161;Esporte e Lazer;7
74161;Trabalho e Emprego;7
74161;Economia;5
74161;Direito Constitucional;4
74161;Educação;4
74161;Processo Legislativo e Atuação Parlamentar;4
74161;Comunicações;3
74161;Viação, Transporte e Mobilidade;3
74161;Cidades e Desenvolvimento Urbano;2
74161;Ciência, Tecnologia e Inovação;2
74161;Direito Penal e Processual Penal;2
74161;Direito e Defesa do Consumidor;2
74161;Energia, Recursos Hídricos e Minerais;2
74161;Meio Ambiente e Desenvolvimento Sustentável;2
74161;Saúde;2
74161;Agricultura, Pecuária, Pesca e Extrativismo;1
74161;Arte, Cultura e Religião;1
74161;Relações Internacionais e Comércio Exterior;1
74171;Administração Pública;65
74171;Direitos Humanos e Minorias;47
74171;Finanças Públicas e Orçamento;31
74171;Educação;25
74171;Defesa e Segurança;21
74171;Trabalho e Emprego;21
74171;Saúde;18
74171;Meio Ambiente e Desenvolvimento Sustentável;17
74171;Economia;15
74171;Processo Legislativo e Atuação Parlamentar;13
74171;Comunicações;12
74171;Previdência e Assistência Social;12
74171;Arte, Cultura e Religião;10
74171;Homenagens e Datas Comemorativas;10
74171;Indústria, Comércio e Serviços;10
74171;Direito e Justiça;9
74171;Esporte e Lazer;9
74171;Direito e Defesa do Consumidor;8
