uriproposicao;codtema;tema;relevancia
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2600077;43;Direito Penal e Processual Penal;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2600077;44;Direitos Humanos e Minorias;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2600078;46;Educação;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2600078;70;Finanças Públicas e Orçamento;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2600079;57;Defesa e Segurança;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2600079;61;Viação, Transporte e Mobilidade;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2600082;57;Defesa e Segurança;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2600082;43;Direito Penal e Processual Penal;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2600082;44;Direitos Humanos e Minorias;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2600083;44;Direitos Humanos e Minorias;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2600083;56;Saúde;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2600084;70;Finanças Públicas e Orçamento;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2600084;52;Previdência e Assistência Social;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2600084;58;Trabalho e Emprego;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2600085;43;Direito Penal e Processual Penal;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2600085;44;Direitos Humanos e Minorias;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2600085;48;Meio Ambiente e Desenvolvimento Sustentável;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2600087;56;Saúde;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2600088;37;Comunicações;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2600088;44;Direitos Humanos e Minorias;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2600088;56;Saúde;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2600089;43;Direito Penal e Processual Penal;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2600089;44;Direitos Humanos e Minorias;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2600089;48;Meio Ambiente e Desenvolvimento Sustentável;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2600090;56;Saúde;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2600091;57;Defesa e Segurança;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2600091;55;Relações Internacionais e Comércio Exterior;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2600091;61;Viação, Transporte e Mobilidade;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2600092;57;Defesa e Segurança;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2600092;44;Direitos Humanos e Minorias;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2600093;44;Direitos Humanos e Minorias;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2600093;56;Saúde;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2600094;61;Viação, Transporte e Mobilidade;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2600095;44;Direitos Humanos e Minorias;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2600095;48;Meio Ambiente e Desenvolvimento Sustentável;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2600096;40;Economia;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2600096;70;Finanças Públicas e Orçamento;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2600097;44;Direitos Humanos e Minorias;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2600097;52;Previdência e Assistência Social;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2600097;58;Trabalho e Emprego;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2600098;43;Direito Penal e Processual Penal;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2600098;44;Direitos Humanos e Minorias;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2600098;48;Meio Ambiente e Desenvolvimento Sustentável;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2600099;64;Agricultura, Pecuária, Pesca e Extrativismo;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2600099;40;Economia;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2600099;48;Meio Ambiente e Desenvolvimento Sustentável;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2600099;55;Relações Internacionais e Comércio Exterior;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2600100;41;Cidades e Desenvolvimento Urbano;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2600100;61;Viação, Transporte e Mobilidade;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2600101;42;Direito Civil e Processual Civil;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2600101;67;Direito e Defesa do Consumidor;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2600101;61;Viação, Transporte e Mobilidade;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2600103;62;Ciência, Tecnologia e Inovação;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2600103;37;Comunicações;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2600103;44;Direitos Humanos e Minorias;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2600103;46;Educação;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2600104;44;Direitos Humanos e Minorias;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2600105;67;Direito e Defesa do Consumidor;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2600105;40;Economia;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2600106;67;Direito e Defesa do Consumidor;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2600106;66;Indústria, Comércio e Serviços;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2600106;61;Viação, Transporte e Mobilidade;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2600107;34;Administração Pública;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2600107;42;Direito Civil e Processual Civil;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2600107;43;Direito Penal e Processual Penal;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2600107;40;Economia;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2600107;52;Previdência e Assistência Social;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2600108;44;Direitos Humanos e Minorias;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2600108;46;Educação;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2600108;56;Saúde;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2600109;37;Comunicações;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2600109;43;Direito Penal e Processual Penal;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2600110;35;Arte, Cultura e Religião;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2600110;40;Economia;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2600110;66;Indústria, Comércio e Serviços;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2600116;57;Defesa e Segurança;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2600117;37;Comunicações;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2600117;67;Direito e Defesa do Consumidor;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2600117;66;Indústria, Comércio e Serviços;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2600118;46;Educação;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2600118;58;Trabalho e Emprego;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2600119;44;Direitos Humanos e Minorias;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2600119;56;Saúde;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2600120;41;Cidades e Desenvolvimento Urbano;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2600120;70;Finanças Públicas e Orçamento;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2600120;61;Viação, Transporte e Mobilidade;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2600121;43;Direito Penal e Processual Penal;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2600123;35;Arte, Cultura e Religião;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2600124;44;Direitos Humanos e Minorias;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2600124;46;Educação;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2600127;56;Saúde;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2600128;57;Defesa e Segurança;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2600128;44;Direitos Humanos e Minorias;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2600128;61;Viação, Transporte e Mobilidade;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2600131;64;Agricultura, Pecuária, Pesca e Extrativismo;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2600131;44;Direitos Humanos e Minorias;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2600131;46;Educação;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2600132;64;Agricultura, Pecuária, Pesca e Extrativismo;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2600132;67;Direito e Defesa do Consumidor;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2600132;66;Indústria, Comércio e Serviços;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2600135;67;Direito e Defesa do Consumidor;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2600135;40;Economia;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2600136;64;Agricultura, Pecuária, Pesca e Extrativismo;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2600136;51;Estrutura Fundiária;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2600136;48;Meio Ambiente e Desenvolvimento Sustentável;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2600137;64;Agricultura, Pecuária, Pesca e Extrativismo;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2600137;35;Arte, Cultura e Religião;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2600137;44;Direitos Humanos e Minorias;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2600138;44;Direitos Humanos e Minorias;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2600138;53;Processo Legislativo e Atuação Parlamentar;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2600139;66;Indústria, Comércio e Serviços;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2600139;56;Saúde;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2600140;56;Saúde;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2600141;35;Arte, Cultura e Religião;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2600141;70;Finanças Públicas e Orçamento;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2600142;43;Direito Penal e Processual Penal;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2600142;48;Meio Ambiente e Desenvolvimento Sustentável;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2600143;67;Direito e Defesa do Consumidor;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2600143;40;Economia;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2600143;70;Finanças Públicas e Orçamento;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2600144;64;Agricultura, Pecuária, Pesca e Extrativismo;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2600144;56;Saúde;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2600145;34;Administração Pública;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2600145;35;Arte, Cultura e Religião;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2600145;70;Finanças Públicas e Orçamento;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2600146;34;Administração Pública;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2600146;70;Finanças Públicas e Orçamento;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2600146;60;Turismo;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2600147;34;Administração Pública;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2600147;35;Arte, Cultura e Religião;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2600147;70;Finanças Públicas e Orçamento;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2600148;34;Administração Pública;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2600148;35;Arte, Cultura e Religião;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2600148;70;Finanças Públicas e Orçamento;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2600149;42;Direito Civil e Processual Civil;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2600149;43;Direito Penal e Processual Penal;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2600149;44;Direitos Humanos e Minorias;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2600150;64;Agricultura, Pecuária, Pesca e Extrativismo;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2600150;40;Economia;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2600151;72;Homenagens e Datas Comemorativas;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2600151;58;Trabalho e Emprego;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2600152;35;Arte, Cultura e Religião;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2600152;72;Homenagens e Datas Comemorativas;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2600153;57;Defesa e Segurança;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2600153;43;Direito Penal e Processual Penal;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2600154;37;Comunicações;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2600154;57;Defesa e Segurança;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2600155;44;Direitos Humanos e Minorias;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2600155;58;Trabalho e Emprego;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2600156;57;Defesa e Segurança;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2600156;43;Direito Penal e Processual Penal;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2600157;57;Defesa e Segurança;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2600157;43;Direito Penal e Processual Penal;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2600158;57;Defesa e Segurança;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2600159;37;Comunicações;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2600159;44;Direitos Humanos e Minorias;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2600159;40;Economia;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2600160;34;Administração Pública;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2600160;48;Meio Ambiente e Desenvolvimento Sustentável;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2600160;61;Viação, Transporte e Mobilidade;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2600161;56;Saúde;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2600163;57;Defesa e Segurança;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2600163;52;Previdência e Assistência Social;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2600164;43;Direito Penal e Processual Penal;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2600165;48;Meio Ambiente e Desenvolvimento Sustentável;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2600166;46;Educação;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2600166;48;Meio Ambiente e Desenvolvimento Sustentável;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2600167;70;Finanças Públicas e Orçamento;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2600167;48;Meio Ambiente e Desenvolvimento Sustentável;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2600170;34;Administração Pública;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2600170;44;Direitos Humanos e Minorias;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2600170;58;Trabalho e Emprego;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2600171;34;Administração Pública;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2600171;35;Arte, Cultura e Religião;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2600171;74;Política, Partidos e Eleições;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2600172;34;Administração Pública;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2600172;52;Previdência e Assistência Social;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2600172;56;Saúde;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2600173;34;Administração Pública;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2600173;35;Arte, Cultura e Religião;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2600173;70;Finanças Públicas e Orçamento;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2600175;44;Direitos Humanos e Minorias;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2600175;70;Finanças Públicas e Orçamento;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2600177;64;Agricultura, Pecuária, Pesca e Extrativismo;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2600177;40;Economia;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2600177;70;Finanças Públicas e Orçamento;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2600177;66;Indústria, Comércio e Serviços;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2600177;55;Relações Internacionais e Comércio Exterior;0
