idproposicao;uriproposicao;idautor;nomeautor;tipoautor;ordemassinatura;pesoautoria
2613769;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613769;74374;Geraldo Resende;Deputado(a);1;1
2613768;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613768;204536;Kim Kataguiri;Deputado(a);1;1
2613767;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613767;74856;Laura Carneiro;Deputado(a);4;0
2613767;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613767;220573;Dorinaldo Malafaia;Deputado(a);6;0
2613767;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613767;220598;Tarcísio Motta;Deputado(a);2;0
2613767;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613767;141470;José Guimarães;Deputado(a);5;0
2613767;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613767;160604;Pedro Uczai;Deputado(a);3;0
2613767;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613767;204464;Talíria Petrone;Deputado(a);1;1
2613766;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613766;220618;Sargento Portugal;Deputado(a);1;1
2613765;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613765;74374;Geraldo Resende;Deputado(a);1;1
2613764;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613764;220618;Sargento Portugal;Deputado(a);1;1
2613763;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613763;178929;Diego Garcia;Deputado(a);1;1
2613762;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613762;220666;Coronel Meira;Deputado(a);1;1
2613761;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613761;178947;Sóstenes Cavalcante;Deputado(a);1;1
2613760;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613760;74374;Geraldo Resende;Deputado(a);1;1
2613759;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613759;74374;Geraldo Resende;Deputado(a);1;1
2613758;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613758;160518;Weliton Prado;Deputado(a);1;1
2613757;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613757;220658;Luiz Gastão;Deputado(a);1;1
2613756;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613756;220622;Nely Aquino;Deputado(a);1;1
2613755;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613755;160518;Weliton Prado;Deputado(a);1;1
2613754;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613754;74057;Alice Portugal;Deputado(a);1;1
2613753;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613753;220666;Coronel Meira;Deputado(a);1;1
2613752;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613752;141555;Vinicius Carvalho;Deputado(a);1;1
2613751;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613751;74043;Wellington Roberto;Deputado(a);1;1
2613750;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613750;204398;Felipe Francischini;Deputado(a);1;1
2613749;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613749;153423;Renilce Nicodemos;Deputado(a);1;1
2613748;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613748;220621;Sargento Gonçalves;Deputado(a);1;1
2613747;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613747;220621;Sargento Gonçalves;Deputado(a);1;1
2613746;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613746;220621;Sargento Gonçalves;Deputado(a);1;1
2613745;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613745;220621;Sargento Gonçalves;Deputado(a);1;1
2613744;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613744;204369;Caroline de Toni;Deputado(a);1;1
2613743;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613743;220621;Sargento Gonçalves;Deputado(a);1;1
2613742;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613742;220621;Sargento Gonçalves;Deputado(a);1;1
2613741;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613741;220621;Sargento Gonçalves;Deputado(a);1;1
2613740;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613740;204369;Caroline de Toni;Deputado(a);1;1
2613739;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613739;220621;Sargento Gonçalves;Deputado(a);1;1
2613738;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613738;204369;Caroline de Toni;Deputado(a);1;1
2613737;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613737;220621;Sargento Gonçalves;Deputado(a);1;1
2613736;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613736;;Poder Executivo;Órgão do Poder Executivo;1;1
2613735;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613735;220621;Sargento Gonçalves;Deputado(a);1;1
2613734;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613734;220621;Sargento Gonçalves;Deputado(a);1;1
2613733;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613733;204557;Sidney Leite;Deputado(a);1;1
2613732;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613732;74856;Laura Carneiro;Deputado(a);6;1
2613732;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613732;220598;Tarcísio Motta;Deputado(a);7;1
2613732;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613732;220623;Duda Salabert;Deputado(a);4;1
2613732;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613732;220701;Delegado Matheus Laiola;Deputado(a);8;1
2613732;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613732;178871;Evair Vieira de Melo;Deputado(a);3;1
2613732;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613732;204557;Sidney Leite;Deputado(a);1;1
2613732;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613732;204407;Fernanda Melchionna;Deputado(a);2;1
2613732;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613732;204472;José Medeiros;Deputado(a);5;1
2613731;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613731;;Poder Executivo;Órgão do Poder Executivo;1;1
2613730;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613730;160575;Erika Kokay;Deputado(a);1;1
2613729;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613729;220547;Marcos Pollon;Deputado(a);1;1
2613728;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613728;150418;Márcio Marinho;Deputado(a);1;1
2613727;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613727;74856;Laura Carneiro;Deputado(a);1;1
2613726;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613726;160604;Pedro Uczai;Deputado(a);1;1
2613725;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613725;204387;Sargento Fahur;Deputado(a);1;1
2613724;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613724;92699;Fernando Monteiro;Deputado(a);1;1
2613723;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613723;220547;Marcos Pollon;Deputado(a);1;1
2613722;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613722;204387;Sargento Fahur;Deputado(a);1;1
2613721;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613721;220641;Rodrigo Gambale;Deputado(a);1;1
2613720;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613720;92699;Fernando Monteiro;Deputado(a);1;1
2613719;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613719;220695;Rogéria Santos;Deputado(a);1;1
2613718;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613718;220695;Rogéria Santos;Deputado(a);1;1
2613717;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613717;122974;Pedro Lucas Fernandes;Deputado(a);1;1
2613716;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613716;220628;Mauricio do Vôlei;Deputado(a);1;1
2613715;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613715;210989;Bruno Farias;Deputado(a);1;1
2613714;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613714;178947;Sóstenes Cavalcante;Deputado(a);1;1
2613713;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613713;220598;Tarcísio Motta;Deputado(a);1;1
2613712;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613712;220628;Mauricio do Vôlei;Deputado(a);1;1
2613711;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613711;204360;Silvia Cristina;Deputado(a);1;1
2613710;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613710;220628;Mauricio do Vôlei;Deputado(a);1;1
2613709;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613709;122974;Pedro Lucas Fernandes;Deputado(a);1;1
2613708;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613708;204360;Silvia Cristina;Deputado(a);1;1
2613707;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613707;220628;Mauricio do Vôlei;Deputado(a);1;1
2613706;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613706;204525;Rosana Valle;Deputado(a);1;1
2613705;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613705;204572;Capitão Alberto Neto;Deputado(a);1;1
2613704;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613704;204572;Capitão Alberto Neto;Deputado(a);1;1
2613703;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613703;220695;Rogéria Santos;Deputado(a);1;1
2613702;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613702;73433;Arlindo Chinaglia;Deputado(a);1;1
2613701;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613701;220700;Florentino Neto;Deputado(a);1;1
2613700;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613700;220695;Rogéria Santos;Deputado(a);1;1
2613699;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613699;220695;Rogéria Santos;Deputado(a);1;1
2613698;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613698;204559;Zé Neto;Deputado(a);1;1
2613697;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613697;220695;Rogéria Santos;Deputado(a);1;1
2613696;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613696;220700;Florentino Neto;Deputado(a);1;1
2613695;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613695;221329;Ricardo Abrão;Deputado(a);1;1
2613694;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613694;92699;Fernando Monteiro;Deputado(a);1;1
2613693;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613693;92699;Fernando Monteiro;Deputado(a);1;1
2613692;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613692;178947;Sóstenes Cavalcante;Deputado(a);1;1
2613691;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613691;160665;Augusto Coutinho;Deputado(a);1;1
2613690;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613690;160575;Erika Kokay;Deputado(a);1;1
2613689;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613689;160665;Augusto Coutinho;Deputado(a);1;1
2613688;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613688;74084;Raimundo Santos;Deputado(a);1;1
2613687;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613687;74084;Raimundo Santos;Deputado(a);1;1
2613686;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613686;178947;Sóstenes Cavalcante;Deputado(a);1;1
2613685;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613685;74084;Raimundo Santos;Deputado(a);1;1
2613684;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613684;74084;Raimundo Santos;Deputado(a);1;1
2613683;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613683;92699;Fernando Monteiro;Deputado(a);1;1
2613682;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613682;74084;Raimundo Santos;Deputado(a);1;1
2613681;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613681;74084;Raimundo Santos;Deputado(a);1;1
2613680;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613680;74084;Raimundo Santos;Deputado(a);1;1
2613679;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613679;74084;Raimundo Santos;Deputado(a);1;1
2613678;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613678;220616;Luciano Vieira;Deputado(a);1;1
2613677;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613677;220616;Luciano Vieira;Deputado(a);1;1
2613676;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613676;220616;Luciano Vieira;Deputado(a);1;1
2613675;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613675;220616;Luciano Vieira;Deputado(a);1;1
2613674;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613674;74084;Raimundo Santos;Deputado(a);1;1
2613673;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613673;178947;Sóstenes Cavalcante;Deputado(a);1;1
2613672;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613672;74084;Raimundo Santos;Deputado(a);1;1
2613671;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613671;74084;Raimundo Santos;Deputado(a);1;1
2613670;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613670;92699;Fernando Monteiro;Deputado(a);1;1
2613669;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613669;74084;Raimundo Santos;Deputado(a);1;1
2613668;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613668;178887;Rubens Pereira Júnior;Deputado(a);1;1
2613667;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613667;227310;Silvio Antonio;Deputado(a);1;1
2613666;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613666;74856;Laura Carneiro;Deputado(a);1;1
2613665;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613665;92699;Fernando Monteiro;Deputado(a);1;1
2613664;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613664;74856;Laura Carneiro;Deputado(a);1;1
2613663;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613663;92699;Fernando Monteiro;Deputado(a);1;1
2613662;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613662;220663;Eriberto Medeiros;Deputado(a);1;1
2613661;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613661;92699;Fernando Monteiro;Deputado(a);1;1
2613660;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613660;160604;Pedro Uczai;Deputado(a);1;1
2613659;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613659;220534;Fred Linhares;Deputado(a);1;1
2613658;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613658;220641;Rodrigo Gambale;Deputado(a);1;1
2613657;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613657;220574;Cabo Gilberto Silva;Deputado(a);1;1
2613656;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613656;220574;Cabo Gilberto Silva;Deputado(a);1;1
2613655;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613655;92699;Fernando Monteiro;Deputado(a);1;1
2613654;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613654;74084;Raimundo Santos;Deputado(a);1;1
2613653;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613653;74856;Laura Carneiro;Deputado(a);3;0
2613653;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613653;220683;Beto Richa;Deputado(a);6;0
2613653;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613653;220543;Ricardo Ayres;Deputado(a);2;0
2613653;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613653;220695;Rogéria Santos;Deputado(a);5;0
2613653;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613653;178992;Vitor Lippi;Deputado(a);4;0
2613653;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613653;204528;Adriana Ventura;Deputado(a);1;1
2613652;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613652;74084;Raimundo Santos;Deputado(a);1;1
2613651;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613651;74084;Raimundo Santos;Deputado(a);1;1
2613650;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613650;220543;Ricardo Ayres;Deputado(a);1;1
2613649;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613649;74084;Raimundo Santos;Deputado(a);1;1
2613648;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613648;220558;Zé Trovão;Deputado(a);1;1
2613647;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613647;74084;Raimundo Santos;Deputado(a);1;1
2613646;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613646;220543;Ricardo Ayres;Deputado(a);1;1
2613645;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613645;178871;Evair Vieira de Melo;Deputado(a);1;1
2613644;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613644;220632;Ana Pimentel;Deputado(a);1;1
2613643;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613643;74084;Raimundo Santos;Deputado(a);1;1
2613642;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613642;74084;Raimundo Santos;Deputado(a);1;1
2613641;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613641;74084;Raimundo Santos;Deputado(a);1;1
2613640;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613640;;Presidência da República;Órgão do Poder Executivo;1;1
2613639;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613639;74084;Raimundo Santos;Deputado(a);1;1
2613638;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613638;220632;Ana Pimentel;Deputado(a);1;1
2613637;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613637;74084;Raimundo Santos;Deputado(a);1;1
2613636;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613636;220618;Sargento Portugal;Deputado(a);1;1
2613635;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613635;74084;Raimundo Santos;Deputado(a);1;1
2613634;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613634;74084;Raimundo Santos;Deputado(a);1;1
2613633;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613633;220632;Ana Pimentel;Deputado(a);1;1
2613632;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613632;74084;Raimundo Santos;Deputado(a);1;1
2613631;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613631;220618;Sargento Portugal;Deputado(a);1;1
2613630;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613630;74084;Raimundo Santos;Deputado(a);1;1
2613629;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613629;92699;Fernando Monteiro;Deputado(a);1;1
2613628;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613628;74084;Raimundo Santos;Deputado(a);1;1
2613627;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613627;220547;Marcos Pollon;Deputado(a);1;1
2613626;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613626;220547;Marcos Pollon;Deputado(a);1;1
2613625;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613625;220618;Sargento Portugal;Deputado(a);1;1
2613624;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613624;220690;Capitão Alden;Deputado(a);1;1
2613623;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613623;220553;Denise Pessôa;Deputado(a);1;1
2613622;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613622;220618;Sargento Portugal;Deputado(a);1;1
2613621;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613621;220641;Rodrigo Gambale;Deputado(a);1;1
2613620;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613620;220654;Delegado Paulo Bilynskyj;Deputado(a);1;1
2613619;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613619;122974;Pedro Lucas Fernandes;Deputado(a);1;1
2613618;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613618;204395;Pedro Lupion;Deputado(a);1;1
2613617;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613617;220700;Florentino Neto;Deputado(a);1;1
2613616;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613616;220654;Delegado Paulo Bilynskyj;Deputado(a);1;1
2613615;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613615;220654;Delegado Paulo Bilynskyj;Deputado(a);1;1
2613614;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613614;178871;Evair Vieira de Melo;Deputado(a);1;1
2613613;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613613;220654;Delegado Paulo Bilynskyj;Deputado(a);1;1
2613612;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613612;141408;Cleber Verde;Deputado(a);1;1
2613611;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613611;220654;Delegado Paulo Bilynskyj;Deputado(a);1;1
2613610;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613610;178884;Hildo Rocha;Deputado(a);1;1
2613609;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613609;220606;Reimont;Deputado(a);1;1
