id_votacao;id_proposicao;uri_proposicao;titulo_proposicao;ementa_proposicao;sigla_tipo_proposicao;numero_proposicao;ano_proposicao
2503998-70;2614034;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2614034;PPP 1 => PLP 109/2025;"Parecer proferido em Plenário pelo Relator, Dep. Neto Carletto (AVANTE-BA) pela: • Comissão de Constituição e Justiça e de Cidadania, que conclui pela constitucionalidade, juridicidade e boa técnica legislativa da matéria; e, no mérito, pela aprovação do Projeto de Lei Complementar nº 109, de 2025, e dos Substitutivos das Comissões de Finanças e Tributação e de Minas e Energia, nos termos do Substitutivo adotado.";PPP;1;
2503998-70;2616713;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2616713;RDF 1 => PLP 109/2025;Redação Final ao PLP 109/2025;RDF;1;
2503998-75;2516570;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2516570;REQ 2092/2025;Requer a coautoria do PLP 109/2025, de autoria do Deputado Federal.;REQ;2092;2025
2503998-75;2557226;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2557226;REQ 3722/2025;Requer regime de urgência para apreciação do Projeto de Lei Complementar nº 109, de 2025, que dispõe sobre o acesso da Agência Nacional do Petróleo, Gás Natural e Biocombustíveis (ANP) às informações fiscais dos agentes regulados para fins de fiscalização e regulação do setor, nos termos do art. 145, § 1º, da Constituição Federal.;REQ;3722;2025
2503998-75;2576981;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2576981;RPD 1 => PLP 109/2025;Requerimento Procedimental Genérico - PLP 109/2025;RPD;1;
2503998-75;2595860;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2595860;PRLP 1 => PLP 109/2025;Dispõe sobre o acesso da Agência Nacional do Petróleo, Gás Natural e Biocombustíveis (ANP) às informações fiscais dos agentes regulados para fins de fiscalização e regulação do setor, nos termos do art. 145, § 1º, da Constituição Federal.;PRLP;1;
2503998-75;2596691;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2596691;PRLP 2 => PLP 109/2025;Dispõe sobre o acesso da Agência Nacional do Petróleo, Gás Natural e Biocombustíveis (ANP) às informações fiscais dos agentes regulados para fins de fiscalização e regulação do setor, nos termos do art. 145, § 1º, da Constituição Federal.;PRLP;2;
2503998-75;2610323;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2610323;PRLP 3 => PLP 109/2025;Dispõe sobre o acesso da Agência Nacional do Petróleo, Gás Natural e Biocombustíveis (ANP) às informações fiscais dos agentes regulados para fins de fiscalização e regulação do setor, nos termos do art. 145, § 1º, da Constituição Federal.;PRLP;3;
2503998-75;2613976;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613976;RPD 2 => PLP 109/2025;Requerimento de Adiamento da Discussão Matéria Urgente - PLP 109/2025;RPD;2;
2503998-75;2613977;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613977;RPD 3 => PLP 109/2025;Votação Nominal do Requerimento de Adiamento da Discussão Matéria Urgente - PLP 109/2025-Requerimento de Adiamento da Discussão Matéria Urgente - PLP 109/2025;RPD;3;
2503998-75;2613978;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613978;RPD 4 => PLP 109/2025;Votação Nominal do Requerimento de Adiamento da Votação Matéria Urgente - PLP 109/2025-Requerimento de Adiamento da Votação Matéria Urgente - PLP 109/2025;RPD;4;
2503998-75;2613979;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613979;RPD 5 => PLP 109/2025;Requerimento de Adiamento da Votação Matéria Urgente - PLP 109/2025;RPD;5;
2503998-75;2613980;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613980;RPD 6 => PLP 109/2025;Requerimento de Retirada de Matéria da Pauta - PLP 109/2025;RPD;6;
2503998-75;2613981;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613981;RPD 7 => PLP 109/2025;Votação Nominal do Requerimento de Retirada de Pauta - PLP 109/2025-Requerimento de Retirada de Matéria da Pauta - PLP 109/2025;RPD;7;
2503998-75;2613982;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613982;RPD 8 => PLP 109/2025;Requerimento de Votação Nominal - PLP 109/2025;RPD;8;
2503998-75;2614034;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2614034;PPP 1 => PLP 109/2025;"Parecer proferido em Plenário pelo Relator, Dep. Neto Carletto (AVANTE-BA) pela: • Comissão de Constituição e Justiça e de Cidadania, que conclui pela constitucionalidade, juridicidade e boa técnica legislativa da matéria; e, no mérito, pela aprovação do Projeto de Lei Complementar nº 109, de 2025, e dos Substitutivos das Comissões de Finanças e Tributação e de Minas e Energia, nos termos do Substitutivo adotado.";PPP;1;
2503998-75;2614038;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2614038;SBT 1 => PLP 109/2025;;SBT;1;
2503998-75;2616713;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2616713;RDF 1 => PLP 109/2025;Redação Final ao PLP 109/2025;RDF;1;
2503998-78;2516570;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2516570;REQ 2092/2025;Requer a coautoria do PLP 109/2025, de autoria do Deputado Federal.;REQ;2092;2025
2503998-78;2557226;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2557226;REQ 3722/2025;Requer regime de urgência para apreciação do Projeto de Lei Complementar nº 109, de 2025, que dispõe sobre o acesso da Agência Nacional do Petróleo, Gás Natural e Biocombustíveis (ANP) às informações fiscais dos agentes regulados para fins de fiscalização e regulação do setor, nos termos do art. 145, § 1º, da Constituição Federal.;REQ;3722;2025
2503998-78;2576981;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2576981;RPD 1 => PLP 109/2025;Requerimento Procedimental Genérico - PLP 109/2025;RPD;1;
2503998-78;2595860;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2595860;PRLP 1 => PLP 109/2025;Dispõe sobre o acesso da Agência Nacional do Petróleo, Gás Natural e Biocombustíveis (ANP) às informações fiscais dos agentes regulados para fins de fiscalização e regulação do setor, nos termos do art. 145, § 1º, da Constituição Federal.;PRLP;1;
2503998-78;2596691;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2596691;PRLP 2 => PLP 109/2025;Dispõe sobre o acesso da Agência Nacional do Petróleo, Gás Natural e Biocombustíveis (ANP) às informações fiscais dos agentes regulados para fins de fiscalização e regulação do setor, nos termos do art. 145, § 1º, da Constituição Federal.;PRLP;2;
2503998-78;2610323;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2610323;PRLP 3 => PLP 109/2025;Dispõe sobre o acesso da Agência Nacional do Petróleo, Gás Natural e Biocombustíveis (ANP) às informações fiscais dos agentes regulados para fins de fiscalização e regulação do setor, nos termos do art. 145, § 1º, da Constituição Federal.;PRLP;3;
2503998-78;2613976;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613976;RPD 2 => PLP 109/2025;Requerimento de Adiamento da Discussão Matéria Urgente - PLP 109/2025;RPD;2;
2503998-78;2613977;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613977;RPD 3 => PLP 109/2025;Votação Nominal do Requerimento de Adiamento da Discussão Matéria Urgente - PLP 109/2025-Requerimento de Adiamento da Discussão Matéria Urgente - PLP 109/2025;RPD;3;
2503998-78;2613978;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613978;RPD 4 => PLP 109/2025;Votação Nominal do Requerimento de Adiamento da Votação Matéria Urgente - PLP 109/2025-Requerimento de Adiamento da Votação Matéria Urgente - PLP 109/2025;RPD;4;
2503998-78;2613979;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613979;RPD 5 => PLP 109/2025;Requerimento de Adiamento da Votação Matéria Urgente - PLP 109/2025;RPD;5;
2503998-78;2613980;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613980;RPD 6 => PLP 109/2025;Requerimento de Retirada de Matéria da Pauta - PLP 109/2025;RPD;6;
2503998-78;2613981;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613981;RPD 7 => PLP 109/2025;Votação Nominal do Requerimento de Retirada de Pauta - PLP 109/2025-Requerimento de Retirada de Matéria da Pauta - PLP 109/2025;RPD;7;
2503998-78;2613982;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613982;RPD 8 => PLP 109/2025;Requerimento de Votação Nominal - PLP 109/2025;RPD;8;
2503998-78;2614034;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2614034;PPP 1 => PLP 109/2025;"Parecer proferido em Plenário pelo Relator, Dep. Neto Carletto (AVANTE-BA) pela: • Comissão de Constituição e Justiça e de Cidadania, que conclui pela constitucionalidade, juridicidade e boa técnica legislativa da matéria; e, no mérito, pela aprovação do Projeto de Lei Complementar nº 109, de 2025, e dos Substitutivos das Comissões de Finanças e Tributação e de Minas e Energia, nos termos do Substitutivo adotado.";PPP;1;
2503998-78;2614038;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2614038;SBT 1 => PLP 109/2025;;SBT;1;
2503998-78;2616713;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2616713;RDF 1 => PLP 109/2025;Redação Final ao PLP 109/2025;RDF;1;
2566469-9;2566469;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2566469;REQ 4019/2025;Requer nos termos do art. 155 do Regimento Interno da Câmara dos Deputados, urgência para apreciação imediata do Projeto de Lei nº 25, de 2024, que altera a Lei nº 9.503, de 23 de setembro de 1997 - Código de Trânsito.;REQ;4019;2025
2566557-21;2611437;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2611437;REQ 1592/2026;Requer a urgência, nos termos do art. 155 do Regimento Interno da Câmara dos Deputados, para apreciação do Projeto de Lei 4913/2025, que torna obrigatória a emissão de atestado médico para acompanhante responsável legal de crianças menores de 12 (doze) anos, pelo período em que for recomendado o repouso da criança e dá outras providências.;REQ;1592;2026
2575644-17;2575644;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2575644;PL 5384/2025;Dispõe sobre a Cassação da Carteira Nacional de Habilitação (CNH) para quem for flagrado abandonando animais utilizando veículo automotor.;PL;5384;2025
2575644-18;2575644;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2575644;PL 5384/2025;Dispõe sobre a Cassação da Carteira Nacional de Habilitação (CNH) para quem for flagrado abandonando animais utilizando veículo automotor.;PL;5384;2025
2581700-26;2613888;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613888;DTQ 1 => MPV 1323/2025;Destaque para Votação em Separado - MPV 1323/2025;DTQ;1;
2581700-26;2613890;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613890;RPD 1 => MPV 1323/2025;Votação Nominal do Destaque para Votação em Separado - MPV 1323/2025-Destaque para Votação em Separado - MPV 1323/2025;RPD;1;
2581700-26;2614780;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2614780;RDF 1 => MPV 1323/2025;Redação Final ao MPV 1323/2025;RDF;1;
2581700-28;2613888;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613888;DTQ 1 => MPV 1323/2025;Destaque para Votação em Separado - MPV 1323/2025;DTQ;1;
2581700-28;2613890;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613890;RPD 1 => MPV 1323/2025;Votação Nominal do Destaque para Votação em Separado - MPV 1323/2025-Destaque para Votação em Separado - MPV 1323/2025;RPD;1;
2581700-28;2614780;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2614780;RDF 1 => MPV 1323/2025;Redação Final ao MPV 1323/2025;RDF;1;
2581700-31;2613888;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613888;DTQ 1 => MPV 1323/2025;Destaque para Votação em Separado - MPV 1323/2025;DTQ;1;
2581700-31;2613890;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613890;RPD 1 => MPV 1323/2025;Votação Nominal do Destaque para Votação em Separado - MPV 1323/2025-Destaque para Votação em Separado - MPV 1323/2025;RPD;1;
2581700-31;2614780;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2614780;RDF 1 => MPV 1323/2025;Redação Final ao MPV 1323/2025;RDF;1;
2581700-33;2613888;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613888;DTQ 1 => MPV 1323/2025;Destaque para Votação em Separado - MPV 1323/2025;DTQ;1;
2581700-33;2613890;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613890;RPD 1 => MPV 1323/2025;Votação Nominal do Destaque para Votação em Separado - MPV 1323/2025-Destaque para Votação em Separado - MPV 1323/2025;RPD;1;
2581700-33;2614780;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2614780;RDF 1 => MPV 1323/2025;Redação Final ao MPV 1323/2025;RDF;1;
2607072-8;2607072;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2607072;REQ 1301/2026;"Requerimento de Urgência ao PL nº 3.984/2025, que “Institui a Lei da Dignidade Sexual; altera o Decreto-Lei nº 2.848/1940 (Código Penal), a Lei nº 7.210/1984 (Lei de Execução Penal), a Lei nº 8.069/1990 (Estatuto da Criança e do Adolescente), a Lei nº 8.072/1990 (Lei dos Crimes Hediondos), a Lei nº 10.406/2002 (Código Civil), e dá outras providências”.";REQ;1301;2026
2610322-7;2610322;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2610322;REQ 1483/2026;Requer regime de urgência na apreciação do Projeto de Lei nº 4768, de 2016.;REQ;1483;2026
2611404-7;2611404;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2611404;REQ 1587/2026;Requer regime de urgência para apreciação do Projeto de Lei nº 1.106, de 2023, que “reconhece a Robótica como esporte de competição e de relevância educacional, na forma que especifica”;REQ;1587;2026
2611437-7;2611437;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2611437;REQ 1592/2026;Requer a urgência, nos termos do art. 155 do Regimento Interno da Câmara dos Deputados, para apreciação do Projeto de Lei 4913/2025, que torna obrigatória a emissão de atestado médico para acompanhante responsável legal de crianças menores de 12 (doze) anos, pelo período em que for recomendado o repouso da criança e dá outras providências.;REQ;1592;2026
2612447-7;2612447;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2612447;REQ 1715/2026;Requer, nos termos do artigo 155 do Regimento Interno, tramitação sob o regime urgência do Projeto de Lei nº 1.315, de 2026.;REQ;1715;2026
344542-77;2613986;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613986;RPD 1 => PL 396/2007;Requerimento de Retirada de Matéria da Pauta - PL 396/2007;RPD;1;
344542-77;2613987;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613987;RPD 2 => PL 396/2007;Votação Nominal do Requerimento de Retirada de Pauta - PL 396/2007-Requerimento de Retirada de Matéria da Pauta - PL 396/2007;RPD;2;
344542-77;2613988;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613988;RPD 3 => PL 396/2007;Requerimento de Adiamento da Discussão Matéria Urgente - PL 396/2007;RPD;3;
344542-77;2613989;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613989;RPD 4 => PL 396/2007;Votação Nominal do Requerimento de Adiamento da Discussão Matéria Urgente - PL 396/2007-Requerimento de Adiamento da Discussão Matéria Urgente - PL 396/2007;RPD;4;
344542-77;2613990;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613990;RPD 5 => PL 396/2007;Requerimento de Adiamento da Votação Matéria Urgente - PL 396/2007;RPD;5;
344542-77;2613991;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613991;RPD 6 => PL 396/2007;Votação Nominal do Requerimento de Adiamento da Votação Matéria Urgente - PL 396/2007-Requerimento de Adiamento da Votação Matéria Urgente - PL 396/2007;RPD;6;
344542-77;2613992;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613992;RPD 7 => PL 396/2007;Requerimento de Votação Nominal - PL 396/2007;RPD;7;
344542-82;2613986;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613986;RPD 1 => PL 396/2007;Requerimento de Retirada de Matéria da Pauta - PL 396/2007;RPD;1;
344542-82;2613987;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613987;RPD 2 => PL 396/2007;Votação Nominal do Requerimento de Retirada de Pauta - PL 396/2007-Requerimento de Retirada de Matéria da Pauta - PL 396/2007;RPD;2;
344542-82;2613988;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613988;RPD 3 => PL 396/2007;Requerimento de Adiamento da Discussão Matéria Urgente - PL 396/2007;RPD;3;
344542-82;2613989;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613989;RPD 4 => PL 396/2007;Votação Nominal do Requerimento de Adiamento da Discussão Matéria Urgente - PL 396/2007-Requerimento de Adiamento da Discussão Matéria Urgente - PL 396/2007;RPD;4;
344542-82;2613990;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613990;RPD 5 => PL 396/2007;Requerimento de Adiamento da Votação Matéria Urgente - PL 396/2007;RPD;5;
344542-82;2613991;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613991;RPD 6 => PL 396/2007;Votação Nominal do Requerimento de Adiamento da Votação Matéria Urgente - PL 396/2007-Requerimento de Adiamento da Votação Matéria Urgente - PL 396/2007;RPD;6;
344542-82;2613992;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613992;RPD 7 => PL 396/2007;Requerimento de Votação Nominal - PL 396/2007;RPD;7;
481891-125;2515422;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2515422;PSS 3 CCJC => PL 7536/2010;Parecer à(s) Emenda(s) / ao Substitutivo do Senado Federal proferido pelo Relator, Dep. Diego Garcia (REPUBLIC-PR), pela Comissão de Constituição e Justiça e de Cidadania, que conclui pela constitucionalidade, juridicidade e técnica legislativa da Emenda do Senado Federal ao Projeto de Lei nº 7.536/2010.;PSS;3;
481891-125;2535615;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2535615;REQ 2751/2025;Requer urgência para apreciação do PL nº 7.536/2010;REQ;2751;2025
2358498-33;2403462;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2403462;PRL 1 CPOVOS => PL 2156/2023;Parecer da Relatora, Dep. Duda Salabert (PDT-MG), pela aprovação, com substitutivo.;PRL;1;
2358498-33;2403751;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2403751;SBT 1 CPOVOS => PL 2156/2023;Dispõe sobre a criação serviço telefônico de recebimento de denúncias - “Disque PARENTE” da Fundação Nacional dos Povos Indígenas-FUNAI, para receber denúncia e dar assistência as especificidades dos Povos Indígenas.;SBT;1;
2358498-33;2479969;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2479969;PRL 2 CPOVOS => PL 2156/2023;Parecer da Relatora, Dep. Juliana Cardoso (PT-SP), pela aprovação, com substitutivo.;PRL;2;
