Q10 - Alinhamento interno dos partidos
(Qual partido convence mais seus deputados a seguir a orientacao partidaria)

Q10 - Ranking de alinhamento interno - consolidado (2023-2026)
 posicao | sigla_partido | ideologia_score | ideologia_faixa | campo_ideologico | qtd_deputados | total_votos_com_diretriz | votos_alinhados | votos_contrarios | pct_alinhamento 
---------+---------------+-----------------+-----------------+------------------+---------------+--------------------------+-----------------+------------------+-----------------
 PL            |           8.796 | Extrema direita | direita          |      204388 | Bibo Nunes                          |                      619 |             597 |                     96.45
 PL            |           8.796 | Extrema direita | direita          |      178946 | Soraya Santos                       |                      562 |             542 |                     96.44
 PL            |           8.796 | Extrema direita | direita          |       98057 | Lafayette de Andrada                |                       28 |              27 |                     96.43
 PL            |           8.796 | Extrema direita | direita          |      220610 | Dr. Fernando Máximo                 |                       27 |              26 |                     96.30
 PL            |           8.796 | Extrema direita | direita          |      160642 | Pastor Eurico                       |                      583 |             561 |                     96.23
 PL            |           8.796 | Extrema direita | direita          |      220628 | Mauricio do Vôlei                   |                      548 |             527 |                     96.17
 PL            |           8.796 | Extrema direita | direita          |      166402 | Magda Mofatto                       |                      154 |             148 |                     96.10
 PL            |           8.796 | Extrema direita | direita          |      178947 | Sóstenes Cavalcante                 |                      317 |             304 |                     95.90
 PL            |           8.796 | Extrema direita | direita          |      160601 | Pr. Marco Feliciano                 |                      676 |             647 |                     95.71
 PL            |           8.796 | Extrema direita | direita          |      204423 | André Ferreira                      |                      366 |             350 |                     95.63
 PL            |           8.796 | Extrema direita | direita          |      220666 | Coronel Meira                       |                      682 |             652 |                     95.60
 PL            |           8.796 | Extrema direita | direita          |      204378 | Coronel Chrisóstomo                 |                      581 |             555 |                     95.52
 PL            |           8.796 | Extrema direita | direita          |      226075 | Priscila Costa                      |                      109 |             104 |                     95.41
 PL            |           8.796 | Extrema direita | direita          |      204472 | José Medeiros                       |                      602 |             574 |                     95.35
 PL            |           8.796 | Extrema direita | direita          |       74383 | Giacobo                             |                      322 |             307 |                     95.34
 PL            |           8.796 | Extrema direita | direita          |      220545 | Filipe Martins                      |                      610 |             581 |                     95.25
 PL            |           8.796 | Extrema direita | direita          |      220579 | Silvia Waiãpi                       |                      354 |             337 |                     95.20
 PL            |           8.796 | Extrema direita | direita          |      213762 | Carla Dickson                       |                       20 |              19 |                     95.00
 PL            |           8.796 | Extrema direita | direita          |      160673 | Giovani Cherini                     |                      589 |             559 |                     94.91
 PL            |           8.796 | Extrema direita | direita          |       73579 | Alberto Fraga                       |                      625 |             593 |                     94.88
 PL            |           8.796 | Extrema direita | direita          |      204411 | Filipe Barros                       |                      409 |             388 |                     94.87
 PL            |           8.796 | Extrema direita | direita          |      178910 | Joaquim Passarinho                  |                      600 |             569 |                     94.83
 PL            |           8.796 | Extrema direita | direita          |      220619 | Delegado Ramagem                    |                      620 |             587 |                     94.68
 PL            |           8.796 | Extrema direita | direita          |      178829 | Capitão Augusto                     |                      619 |             586 |                     94.67
 PL            |           8.796 | Extrema direita | direita          |       73692 | Osmar Terra                         |                      167 |             158 |                     94.61
 PL            |           8.796 | Extrema direita | direita          |      204572 | Capitão Alberto Neto                |                      659 |             623 |                     94.54
 PL            |           8.796 | Extrema direita | direita          |      204481 | Dr. Jaziel                          |                      600 |             566 |                     94.33
 PL            |           8.796 | Extrema direita | direita          |      179000 | Marcelo Álvaro Antônio              |                      493 |             465 |                     94.32
 PL            |           8.796 | Extrema direita | direita          |      220575 | Sonize Barbosa                      |                      281 |             265 |                     94.31
 PL            |           8.796 | Extrema direita | direita          |      204362 | Ricardo Guidi                       |                      243 |             229 |                     94.24
 PL            |           8.796 | Extrema direita | direita          |      204455 | Luiz Lima                           |                      446 |             420 |                     94.17
 PL            |           8.796 | Extrema direita | direita          |      220657 | André Fernandes                     |                      494 |             465 |                     94.13
 PL            |           8.796 | Extrema direita | direita          |      204462 | Chris Tonietto                      |                      674 |             631 |                     93.62
 PL            |           8.796 | Extrema direita | direita          |      204364 | Eli Borges                          |                      496 |             464 |                     93.55
 PL            |           8.796 | Extrema direita | direita          |       92346 | Eduardo Bolsonaro                   |                      349 |             326 |                     93.41
 PL            |           8.796 | Extrema direita | direita          |      220655 | Mario Frias                         |                      473 |             441 |                     93.23
 PL            |           8.796 | Extrema direita | direita          |       74043 | Wellington Roberto                  |                      384 |             358 |                     93.23
 PL            |           8.796 | Extrema direita | direita          |      204374 | Bia Kicis                           |                      702 |             654 |                     93.16
 PL            |           8.796 | Extrema direita | direita          |      204507 | Carla Zambelli                      |                      399 |             371 |                     92.98
 PL            |           8.796 | Extrema direita | direita          |      220552 | Zucco                               |                      468 |             434 |                     92.74
 PL            |           8.796 | Extrema direita | direita          |      220673 | Delegado Caveira                    |                      584 |             541 |                     92.64
 PL            |           8.796 | Extrema direita | direita          |      220557 | Daniela Reinehr                     |                      581 |             538 |                     92.60
 PL            |           8.796 | Extrema direita | direita          |      220621 | Sargento Gonçalves                  |                      642 |             594 |                     92.52
 PL            |           8.796 | Extrema direita | direita          |      204473 | General Girão                       |                      601 |             556 |                     92.51
 PL            |           8.796 | Extrema direita | direita          |      220547 | Marcos Pollon                       |                      776 |             716 |                     92.27
 PL            |           8.796 | Extrema direita | direita          |      133810 | Marcelo Moraes                      |                      508 |             468 |                     92.13
 PL            |           8.796 | Extrema direita | direita          |      220690 | Capitão Alden                       |                      659 |             607 |                     92.11
 PL            |           8.796 | Extrema direita | direita          |      220546 | Rodolfo Nogueira                    |                      654 |             602 |                     92.05
 PL            |           8.796 | Extrema direita | direita          |      230088 | Dra. Mayra Pinheiro                 |                       75 |              69 |                     92.00
 PL            |           8.796 | Extrema direita | direita          |      209787 | Nikolas Ferreira                    |                      650 |             598 |                     92.00
 PL            |           8.796 | Extrema direita | direita          |      204360 | Silvia Cristina                     |                      270 |             248 |                     91.85
 PL            |           8.796 | Extrema direita | direita          |      204460 | Carlos Jordy                        |                      631 |             579 |                     91.76
 PL            |           8.796 | Extrema direita | direita          |      178983 | Marcio Alvino                       |                      580 |             532 |                     91.72
 PL            |           8.796 | Extrema direita | direita          |      220593 | Abilio Brunini                      |                      325 |             298 |                     91.69
