 ano_dados | id_deputado |                        nome                         |         eixo_maior          | votos_sim | votos_nao | abstencoes | votos_total 
      2026 |      213762 | HILKEA CARLA DE SOUZA MEDEIROS LIMA                 | Social                      |         1 |         2 |          0 |           3
      2023 |      141450 | HUGO LEAL MELO DA SILVA                             | Ambiental e energetico      |         3 |         0 |          0 |           3
      2024 |      141450 | HUGO LEAL MELO DA SILVA                             | Ambiental e energetico      |         1 |         1 |          0 |           2
      2026 |      141450 | HUGO LEAL MELO DA SILVA                             | Ambiental e energetico      |         3 |         2 |          0 |           5
      2023 |      141450 | HUGO LEAL MELO DA SILVA                             | Cultura e sociedade         |         2 |         2 |          0 |           4
      2026 |      141450 | HUGO LEAL MELO DA SILVA                             | Cultura e sociedade         |         2 |         0 |          0 |           2
      2023 |      141450 | HUGO LEAL MELO DA SILVA                             | Economico                   |         8 |         1 |          0 |           9
      2024 |      141450 | HUGO LEAL MELO DA SILVA                             | Economico                   |         1 |         1 |          0 |           2
      2026 |      141450 | HUGO LEAL MELO DA SILVA                             | Economico                   |         4 |         3 |          0 |           7
      2026 |      141450 | HUGO LEAL MELO DA SILVA                             | Infraestrutura e tecnologia |         0 |         1 |          0 |           1
      2023 |      141450 | HUGO LEAL MELO DA SILVA                             | Institucional e juridico    |         7 |         1 |          0 |           8
      2026 |      141450 | HUGO LEAL MELO DA SILVA                             | Institucional e juridico    |         2 |         0 |          0 |           2
      2026 |      141450 | HUGO LEAL MELO DA SILVA                             | Internacional               |         2 |         1 |          0 |           3
      2023 |      141450 | HUGO LEAL MELO DA SILVA                             | Seguranca                   |         0 |         1 |          0 |           1
      2024 |      141450 | HUGO LEAL MELO DA SILVA                             | Seguranca                   |         0 |         1 |          0 |           1
      2026 |      141450 | HUGO LEAL MELO DA SILVA                             | Seguranca                   |         1 |         1 |          0 |           2
      2023 |      141450 | HUGO LEAL MELO DA SILVA                             | Social                      |         5 |         4 |          0 |           9
      2026 |      141450 | HUGO LEAL MELO DA SILVA                             | Social                      |         1 |         1 |          0 |           2
      2023 |      160674 | HUGO MOTTA WANDERLEY DA NÓBREGA                     | Ambiental e energetico      |         4 |         3 |          0 |           7
      2024 |      160674 | HUGO MOTTA WANDERLEY DA NÓBREGA                     | Ambiental e energetico      |         1 |         1 |          0 |           2
      2026 |      160674 | HUGO MOTTA WANDERLEY DA NÓBREGA                     | Ambiental e energetico      |         0 |         0 |          0 |           3
      2023 |      160674 | HUGO MOTTA WANDERLEY DA NÓBREGA                     | Cultura e sociedade         |         3 |         5 |          0 |           8
      2026 |      160674 | HUGO MOTTA WANDERLEY DA NÓBREGA                     | Cultura e sociedade         |         0 |         0 |          0 |           2
      2023 |      160674 | HUGO MOTTA WANDERLEY DA NÓBREGA                     | Economico                   |        25 |        31 |          0 |          56
      2024 |      160674 | HUGO MOTTA WANDERLEY DA NÓBREGA                     | Economico                   |         1 |         1 |          0 |           2
      2026 |      160674 | HUGO MOTTA WANDERLEY DA NÓBREGA                     | Economico                   |         0 |         0 |          0 |           5
      2023 |      160674 | HUGO MOTTA WANDERLEY DA NÓBREGA                     | Infraestrutura e tecnologia |         4 |         0 |          0 |           4
      2026 |      160674 | HUGO MOTTA WANDERLEY DA NÓBREGA                     | Infraestrutura e tecnologia |         0 |         0 |          0 |           1
      2023 |      160674 | HUGO MOTTA WANDERLEY DA NÓBREGA                     | Institucional e juridico    |        18 |        20 |          0 |          38
      2026 |      160674 | HUGO MOTTA WANDERLEY DA NÓBREGA                     | Institucional e juridico    |         0 |         0 |          0 |           1
      2023 |      160674 | HUGO MOTTA WANDERLEY DA NÓBREGA                     | Internacional               |         1 |         5 |          0 |           6
      2023 |      160674 | HUGO MOTTA WANDERLEY DA NÓBREGA                     | Seguranca                   |         1 |         3 |          0 |           4
      2024 |      160674 | HUGO MOTTA WANDERLEY DA NÓBREGA                     | Seguranca                   |         0 |         1 |          0 |           1
      2023 |      160674 | HUGO MOTTA WANDERLEY DA NÓBREGA                     | Social                      |         7 |        13 |          0 |          20
      2026 |      160674 | HUGO MOTTA WANDERLEY DA NÓBREGA                     | Social                      |         0 |         0 |          0 |           1
      2024 |      204358 | HUMBERTO REZENDE PEREIRA                            | Ambiental e energetico      |         1 |         0 |          0 |           1
      2026 |      204358 | HUMBERTO REZENDE PEREIRA                            | Ambiental e energetico      |         3 |         3 |          0 |           6
      2023 |      204358 | HUMBERTO REZENDE PEREIRA                            | Cultura e sociedade         |         5 |         6 |          0 |          11
      2026 |      204358 | HUMBERTO REZENDE PEREIRA                            | Cultura e sociedade         |         1 |         1 |          0 |           2
      2023 |      204358 | HUMBERTO REZENDE PEREIRA                            | Economico                   |        26 |        26 |          0 |          52
      2024 |      204358 | HUMBERTO REZENDE PEREIRA                            | Economico                   |         1 |         0 |          0 |           1
