Q13 complemento - ranking completo deputado x categoria de gasto
 id_deputado |                nome                 |                     descricao_despesa                     | qtd_lancamentos | gasto_total
      204441 | Otoni de Paula                      | SERVIÇOS POSTAIS                                          |               1 |       63.95
      204475 | Ottaci Nascimento                   | CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS.             |               1 |    30000.00
      204475 | Ottaci Nascimento                   | PASSAGEM AÉREA - SIGEPA                                   |              21 |    16184.59
      204475 | Ottaci Nascimento                   | TELEFONIA                                                 |               1 |        0.04
      204573 | Otto Alencar Filho                  | LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES             |              70 |   417794.67
      204573 | Otto Alencar Filho                  | DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.                      |              41 |   369164.50
      204573 | Otto Alencar Filho                  | MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR |             232 |   222801.69
      204573 | Otto Alencar Filho                  | COMBUSTÍVEIS E LUBRIFICANTES.                             |             277 |   200230.15
      204573 | Otto Alencar Filho                  | PASSAGEM AÉREA - SIGEPA                                   |             114 |    89580.26
      204573 | Otto Alencar Filho                  | FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR                |             349 |    37060.71
      204573 | Otto Alencar Filho                  | TELEFONIA                                                 |             169 |    28679.19
      204573 | Otto Alencar Filho                  | PASSAGEM AÉREA - RPA                                      |               3 |     5407.04
      204573 | Otto Alencar Filho                  | HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.    |               8 |     5222.90
      204573 | Otto Alencar Filho                  | CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS.             |               1 |     5000.00
      204573 | Otto Alencar Filho                  | SERVIÇOS POSTAIS                                          |               3 |     3767.31
      204573 | Otto Alencar Filho                  | ASSINATURA DE PUBLICAÇÕES                                 |               2 |     1090.68
      204573 | Otto Alencar Filho                  | PASSAGEM AÉREA - REEMBOLSO                                |               1 |      540.99
      204573 | Otto Alencar Filho                  | SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO                 |               9 |      241.89
      220706 | Padovani                            | DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.                      |             114 |   417925.16
      220706 | Padovani                            | LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES             |              35 |   389639.14
      220706 | Padovani                            | PASSAGEM AÉREA - SIGEPA                                   |             352 |   314692.65
      220706 | Padovani                            | COMBUSTÍVEIS E LUBRIFICANTES.                             |             824 |   227405.04
      220706 | Padovani                            | TELEFONIA                                                 |              69 |    47557.72
      220706 | Padovani                            | FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR                |             356 |    35472.11
      220706 | Padovani                            | HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.    |              34 |    21165.26
      220706 | Padovani                            | MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR |              30 |    17489.70
      220706 | Padovani                            | PASSAGEM AÉREA - REEMBOLSO                                |               2 |    10453.66
      220706 | Padovani                            | PASSAGEM AÉREA - RPA                                      |               6 |     7318.24
      220706 | Padovani                            | SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO                 |              10 |      127.70
      160556 | Padre João                          | LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES             |              75 |   443610.00
      160556 | Padre João                          | MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR |             276 |   350312.69
      160556 | Padre João                          | DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.                      |              53 |   347869.65
      160556 | Padre João                          | COMBUSTÍVEIS E LUBRIFICANTES.                             |             956 |   248343.95
      160556 | Padre João                          | PASSAGEM AÉREA - SIGEPA                                   |             276 |   127694.74
      160556 | Padre João                          | HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.    |             220 |    67993.70
      160556 | Padre João                          | TELEFONIA                                                 |             106 |    20626.47
      160556 | Padre João                          | SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO                 |             481 |    16073.58
      160556 | Padre João                          | PASSAGENS TERRESTRES, MARÍTIMAS OU FLUVIAIS               |              52 |     8965.63
      160556 | Padre João                          | ASSINATURA DE PUBLICAÇÕES                                 |               1 |      360.00
      160556 | Padre João                          | SERVIÇOS POSTAIS                                          |               1 |      203.71
       74319 | Paes Landim                         | DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.                      |               2 |    15000.00
       74319 | Paes Landim                         | CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS.             |               2 |    12000.00
       74319 | Paes Landim                         | PASSAGEM AÉREA - SIGEPA                                   |               8 |     7213.75
       74319 | Paes Landim                         | LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES             |               1 |     1263.53
       74319 | Paes Landim                         | TELEFONIA                                                 |               1 |        6.73
      230762 | Pastor Claudio Mariano              | LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES             |              15 |   122699.71
      230762 | Pastor Claudio Mariano              | DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.                      |              21 |   120012.96
      230762 | Pastor Claudio Mariano              | COMBUSTÍVEIS E LUBRIFICANTES.                             |             216 |    75599.88
      230762 | Pastor Claudio Mariano              | HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.    |              98 |    70268.82
      230762 | Pastor Claudio Mariano              | MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR |               8 |    64741.58
      230762 | Pastor Claudio Mariano              | PASSAGEM AÉREA - SIGEPA                                   |              47 |    34915.36
      230762 | Pastor Claudio Mariano              | PASSAGEM AÉREA - REEMBOLSO                                |               7 |    18390.03
      230762 | Pastor Claudio Mariano              | TELEFONIA                                                 |              16 |     3888.58
      230762 | Pastor Claudio Mariano              | FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR                |               4 |      472.27
      230762 | Pastor Claudio Mariano              | SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO                 |               2 |      100.00
      180214 | Pastor Diniz                        | DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.                      |              85 |   527171.27
      180214 | Pastor Diniz                        | LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES             |              57 |   418830.89
      180214 | Pastor Diniz                        | COMBUSTÍVEIS E LUBRIFICANTES.                             |              81 |   324792.46
      180214 | Pastor Diniz                        | PASSAGEM AÉREA - SIGEPA                                   |             349 |   270318.96
      180214 | Pastor Diniz                        | MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR |              79 |   214467.54
      180214 | Pastor Diniz                        | TELEFONIA                                                 |              69 |    22241.26
      180214 | Pastor Diniz                        | HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.    |              15 |    18117.90
      180214 | Pastor Diniz                        | PASSAGEM AÉREA - REEMBOLSO                                |               1 |     3212.61
