"idVotacao";"uriVotacao";"dataHoraVoto";"voto";"deputado_id";"deputado_uri";"deputado_nome";"deputado_siglaPartido";"deputado_uriPartido";"deputado_siglaUf";"deputado_idLegislatura";"deputado_urlFoto"
"1548579-186";"https://dadosabertos.camara.leg.br/api/v2/votacoes/1548579-186";"2024-11-19T18:21:04";"Não";"220561";"https://dadosabertos.camara.leg.br/api/v2/deputados/220561";"Delegada Katarina";"PSD";"https://dadosabertos.camara.leg.br/api/v2/partidos/36834";"SE";"57";"https://www.camara.leg.br/internet/deputado/bandep/220561.jpg"
"1548579-186";"https://dadosabertos.camara.leg.br/api/v2/votacoes/1548579-186";"2024-11-19T18:22:04";"Não";"220642";"https://dadosabertos.camara.leg.br/api/v2/deputados/220642";"Delegado Bruno Lima";"PP";"https://dadosabertos.camara.leg.br/api/v2/partidos/37903";"SP";"57";"https://www.camara.leg.br/internet/deputado/bandep/220642.jpg"
"1548579-186";"https://dadosabertos.camara.leg.br/api/v2/votacoes/1548579-186";"2024-11-19T18:26:16";"Não";"220673";"https://dadosabertos.camara.leg.br/api/v2/deputados/220673";"Delegado Caveira";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"PA";"57";"https://www.camara.leg.br/internet/deputado/bandep/220673.jpg"
"1548579-186";"https://dadosabertos.camara.leg.br/api/v2/votacoes/1548579-186";"2024-11-19T18:21:10";"Não";"178908";"https://dadosabertos.camara.leg.br/api/v2/deputados/178908";"Delegado Éder Mauro";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"PA";"57";"https://www.camara.leg.br/internet/deputado/bandep/178908.jpg"
"1548579-186";"https://dadosabertos.camara.leg.br/api/v2/votacoes/1548579-186";"2024-11-19T18:21:55";"Não";"220583";"https://dadosabertos.camara.leg.br/api/v2/deputados/220583";"Delegado Fabio Costa";"PP";"https://dadosabertos.camara.leg.br/api/v2/partidos/37903";"AL";"57";"https://www.camara.leg.br/internet/deputado/bandep/220583.jpg"
"1548579-186";"https://dadosabertos.camara.leg.br/api/v2/votacoes/1548579-186";"2024-11-19T18:20:40";"Não";"204512";"https://dadosabertos.camara.leg.br/api/v2/deputados/204512";"Delegado Marcelo Freitas";"UNIÃO";"https://dadosabertos.camara.leg.br/api/v2/partidos/38009";"MG";"57";"https://www.camara.leg.br/internet/deputado/bandep/204512.jpg"
"1548579-186";"https://dadosabertos.camara.leg.br/api/v2/votacoes/1548579-186";"2024-11-19T18:20:22";"Não";"220701";"https://dadosabertos.camara.leg.br/api/v2/deputados/220701";"Delegado Matheus Laiola";"UNIÃO";"https://dadosabertos.camara.leg.br/api/v2/partidos/38009";"PR";"57";"https://www.camara.leg.br/internet/deputado/bandep/220701.jpg"
"1548579-186";"https://dadosabertos.camara.leg.br/api/v2/votacoes/1548579-186";"2024-11-19T18:22:21";"Sim";"220652";"https://dadosabertos.camara.leg.br/api/v2/deputados/220652";"Delegado Palumbo";"MDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36899";"SP";"57";"https://www.camara.leg.br/internet/deputado/bandep/220652.jpg"
"1548579-186";"https://dadosabertos.camara.leg.br/api/v2/votacoes/1548579-186";"2024-11-19T18:22:04";"Sim";"220654";"https://dadosabertos.camara.leg.br/api/v2/deputados/220654";"Delegado Paulo Bilynskyj";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"SP";"57";"https://www.camara.leg.br/internet/deputado/bandep/220654.jpg"
"1548579-186";"https://dadosabertos.camara.leg.br/api/v2/votacoes/1548579-186";"2024-11-19T18:24:39";"Sim";"220619";"https://dadosabertos.camara.leg.br/api/v2/deputados/220619";"Delegado Ramagem";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"RJ";"57";"https://www.camara.leg.br/internet/deputado/bandep/220619.jpg"
"1548579-186";"https://dadosabertos.camara.leg.br/api/v2/votacoes/1548579-186";"2024-11-19T18:22:31";"Não";"220689";"https://dadosabertos.camara.leg.br/api/v2/deputados/220689";"Detinha";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"MA";"57";"https://www.camara.leg.br/internet/deputado/bandep/220689.jpg"
"1548579-186";"https://dadosabertos.camara.leg.br/api/v2/votacoes/1548579-186";"2024-11-19T18:20:35";"Não";"220691";"https://dadosabertos.camara.leg.br/api/v2/deputados/220691";"Diego Coronel";"PSD";"https://dadosabertos.camara.leg.br/api/v2/partidos/36834";"BA";"57";"https://www.camara.leg.br/internet/deputado/bandep/220691.jpg"
"1548579-186";"https://dadosabertos.camara.leg.br/api/v2/votacoes/1548579-186";"2024-11-19T18:21:38";"Sim";"178929";"https://dadosabertos.camara.leg.br/api/v2/deputados/178929";"Diego Garcia";"REPUBLICANOS";"https://dadosabertos.camara.leg.br/api/v2/partidos/37908";"PR";"57";"https://www.camara.leg.br/internet/deputado/bandep/178929.jpg"
"1548579-186";"https://dadosabertos.camara.leg.br/api/v2/votacoes/1548579-186";"2024-11-19T18:23:11";"Não";"73768";"https://dadosabertos.camara.leg.br/api/v2/deputados/73768";"Dilceu Sperafico";"PP";"https://dadosabertos.camara.leg.br/api/v2/partidos/37903";"PR";"57";"https://www.camara.leg.br/internet/deputado/bandep/73768.jpg"
"1548579-186";"https://dadosabertos.camara.leg.br/api/v2/votacoes/1548579-186";"2024-11-19T18:21:15";"Não";"220671";"https://dadosabertos.camara.leg.br/api/v2/deputados/220671";"Dilvanda Faro";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"PA";"57";"https://www.camara.leg.br/internet/deputado/bandep/220671.jpg"
"1548579-186";"https://dadosabertos.camara.leg.br/api/v2/votacoes/1548579-186";"2024-11-19T18:21:23";"Não";"160599";"https://dadosabertos.camara.leg.br/api/v2/deputados/160599";"Dimas Fabiano";"PP";"https://dadosabertos.camara.leg.br/api/v2/partidos/37903";"MG";"57";"https://www.camara.leg.br/internet/deputado/bandep/160599.jpg"
"1548579-186";"https://dadosabertos.camara.leg.br/api/v2/votacoes/1548579-186";"2024-11-19T18:23:01";"Não";"143632";"https://dadosabertos.camara.leg.br/api/v2/deputados/143632";"Domingos Neto";"PSD";"https://dadosabertos.camara.leg.br/api/v2/partidos/36834";"CE";"57";"https://www.camara.leg.br/internet/deputado/bandep/143632.jpg"
"1548579-186";"https://dadosabertos.camara.leg.br/api/v2/votacoes/1548579-186";"2024-11-19T18:23:57";"Não";"160758";"https://dadosabertos.camara.leg.br/api/v2/deputados/160758";"Domingos Sávio";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"MG";"57";"https://www.camara.leg.br/internet/deputado/bandep/160758.jpg"
"1548579-186";"https://dadosabertos.camara.leg.br/api/v2/votacoes/1548579-186";"2024-11-19T18:21:21";"Não";"220573";"https://dadosabertos.camara.leg.br/api/v2/deputados/220573";"Dorinaldo Malafaia";"PDT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36786";"AP";"57";"https://www.camara.leg.br/internet/deputado/bandep/220573.jpg"
"1548579-186";"https://dadosabertos.camara.leg.br/api/v2/votacoes/1548579-186";"2024-11-19T18:22:38";"Não";"227433";"https://dadosabertos.camara.leg.br/api/v2/deputados/227433";"Douglas Viegas";"UNIÃO";"https://dadosabertos.camara.leg.br/api/v2/partidos/38009";"SP";"57";"https://www.camara.leg.br/internet/deputado/bandep/227433.jpg"
"1548579-186";"https://dadosabertos.camara.leg.br/api/v2/votacoes/1548579-186";"2024-11-19T18:27:21";"Não";"204450";"https://dadosabertos.camara.leg.br/api/v2/deputados/204450";"Doutor Luizinho";"PP";"https://dadosabertos.camara.leg.br/api/v2/partidos/37903";"RJ";"57";"https://www.camara.leg.br/internet/deputado/bandep/204450.jpg"
"1548579-186";"https://dadosabertos.camara.leg.br/api/v2/votacoes/1548579-186";"2024-11-19T18:23:21";"Não";"220610";"https://dadosabertos.camara.leg.br/api/v2/deputados/220610";"Dr. Fernando Máximo";"UNIÃO";"https://dadosabertos.camara.leg.br/api/v2/partidos/38009";"RO";"57";"https://www.camara.leg.br/internet/deputado/bandep/220610.jpg"
"1548579-186";"https://dadosabertos.camara.leg.br/api/v2/votacoes/1548579-186";"2024-11-19T18:20:44";"Não";"220688";"https://dadosabertos.camara.leg.br/api/v2/deputados/220688";"Dr. Francisco";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"PI";"57";"https://www.camara.leg.br/internet/deputado/bandep/220688.jpg"
"1548579-186";"https://dadosabertos.camara.leg.br/api/v2/votacoes/1548579-186";"2024-11-19T18:21:01";"Sim";"204518";"https://dadosabertos.camara.leg.br/api/v2/deputados/204518";"Dr. Frederico";"PRD";"https://dadosabertos.camara.leg.br/api/v2/partidos/38010";"MG";"57";"https://www.camara.leg.br/internet/deputado/bandep/204518.jpg"
"1548579-186";"https://dadosabertos.camara.leg.br/api/v2/votacoes/1548579-186";"2024-11-19T18:24:38";"Sim";"204481";"https://dadosabertos.camara.leg.br/api/v2/deputados/204481";"Dr. Jaziel";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"CE";"57";"https://www.camara.leg.br/internet/deputado/bandep/204481.jpg"
"1548579-186";"https://dadosabertos.camara.leg.br/api/v2/votacoes/1548579-186";"2024-11-19T18:21:04";"Não";"204351";"https://dadosabertos.camara.leg.br/api/v2/deputados/204351";"Dr. Luiz Ovando";"PP";"https://dadosabertos.camara.leg.br/api/v2/partidos/37903";"MS";"57";"https://www.camara.leg.br/internet/deputado/bandep/204351.jpg"
"1548579-186";"https://dadosabertos.camara.leg.br/api/v2/votacoes/1548579-186";"2024-11-19T18:26:48";"Não";"220528";"https://dadosabertos.camara.leg.br/api/v2/deputados/220528";"Dr. Victor Linhalis";"PODE";"https://dadosabertos.camara.leg.br/api/v2/partidos/36896";"ES";"57";"https://www.camara.leg.br/internet/deputado/bandep/220528.jpg"
"1548579-186";"https://dadosabertos.camara.leg.br/api/v2/votacoes/1548579-186";"2024-11-19T18:20:11";"Não";"204412";"https://dadosabertos.camara.leg.br/api/v2/deputados/204412";"Dr. Zacharias Calil";"UNIÃO";"https://dadosabertos.camara.leg.br/api/v2/partidos/38009";"GO";"57";"https://www.camara.leg.br/internet/deputado/bandep/204412.jpg"
"1548579-186";"https://dadosabertos.camara.leg.br/api/v2/votacoes/1548579-186";"2024-11-19T18:21:29";"Não";"220674";"https://dadosabertos.camara.leg.br/api/v2/deputados/220674";"Dra. Alessandra Haber";"MDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36899";"PA";"57";"https://www.camara.leg.br/internet/deputado/bandep/220674.jpg"
"1548579-186";"https://dadosabertos.camara.leg.br/api/v2/votacoes/1548579-186";"2024-11-19T18:21:20";"Não";"220686";"https://dadosabertos.camara.leg.br/api/v2/deputados/220686";"Duarte Jr.";"PSB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36832";"MA";"57";"https://www.camara.leg.br/internet/deputado/bandep/220686.jpg"
"1548579-186";"https://dadosabertos.camara.leg.br/api/v2/votacoes/1548579-186";"2024-11-19T18:21:17";"Não";"220540";"https://dadosabertos.camara.leg.br/api/v2/deputados/220540";"Duda Ramos";"MDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36899";"RR";"57";"https://www.camara.leg.br/internet/deputado/bandep/220540.jpg"
"1548579-186";"https://dadosabertos.camara.leg.br/api/v2/votacoes/1548579-186";"2024-11-19T18:27:43";"Não";"204541";"https://dadosabertos.camara.leg.br/api/v2/deputados/204541";"Eduardo Bismarck";"PDT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36786";"CE";"57";"https://www.camara.leg.br/internet/deputado/bandep/204541.jpg"
"1548579-186";"https://dadosabertos.camara.leg.br/api/v2/votacoes/1548579-186";"2024-11-19T18:22:40";"Sim";"92346";"https://dadosabertos.camara.leg.br/api/v2/deputados/92346";"Eduardo Bolsonaro";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"SP";"57";"https://www.camara.leg.br/internet/deputado/bandep/92346.jpg"
"1548579-186";"https://dadosabertos.camara.leg.br/api/v2/votacoes/1548579-186";"2024-11-19T18:22:02";"Não";"141421";"https://dadosabertos.camara.leg.br/api/v2/deputados/141421";"Eduardo da Fonte";"PP";"https://dadosabertos.camara.leg.br/api/v2/partidos/37903";"PE";"57";"https://www.camara.leg.br/internet/deputado/bandep/141421.jpg"
"1548579-186";"https://dadosabertos.camara.leg.br/api/v2/votacoes/1548579-186";"2024-11-19T18:21:32";"Não";"220589";"https://dadosabertos.camara.leg.br/api/v2/deputados/220589";"Eduardo Velloso";"UNIÃO";"https://dadosabertos.camara.leg.br/api/v2/partidos/38009";"AC";"57";"https://www.camara.leg.br/internet/deputado/bandep/220589.jpg"
"1548579-186";"https://dadosabertos.camara.leg.br/api/v2/votacoes/1548579-186";"2024-11-19T18:22:50";"Não";"204364";"https://dadosabertos.camara.leg.br/api/v2/deputados/204364";"Eli Borges";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"TO";"57";"https://www.camara.leg.br/internet/deputado/bandep/204364.jpg"
"1548579-186";"https://dadosabertos.camara.leg.br/api/v2/votacoes/1548579-186";"2024-11-19T18:22:07";"Não";"229585";"https://dadosabertos.camara.leg.br/api/v2/deputados/229585";"Elisangela Araujo";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"BA";"57";"https://www.camara.leg.br/internet/deputado/bandep/229585.jpg"
"1548579-186";"https://dadosabertos.camara.leg.br/api/v2/votacoes/1548579-186";"2024-11-19T18:20:10";"Não";"178854";"https://dadosabertos.camara.leg.br/api/v2/deputados/178854";"Elmar Nascimento";"UNIÃO";"https://dadosabertos.camara.leg.br/api/v2/partidos/38009";"BA";"57";"https://www.camara.leg.br/internet/deputado/bandep/178854.jpg"
"1548579-186";"https://dadosabertos.camara.leg.br/api/v2/votacoes/1548579-186";"2024-11-19T18:21:24";"Não";"218086";"https://dadosabertos.camara.leg.br/api/v2/deputados/218086";"Ely Santos";"REPUBLICANOS";"https://dadosabertos.camara.leg.br/api/v2/partidos/37908";"SP";"57";"https://www.camara.leg.br/internet/deputado/bandep/218086.jpg"
"1548579-186";"https://dadosabertos.camara.leg.br/api/v2/votacoes/1548579-186";"2024-11-19T18:23:01";"Não";"198783";"https://dadosabertos.camara.leg.br/api/v2/deputados/198783";"Emanuel Pinheiro Neto";"MDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36899";"MT";"57";"https://www.camara.leg.br/internet/deputado/bandep/198783.jpg"
"1548579-186";"https://dadosabertos.camara.leg.br/api/v2/votacoes/1548579-186";"2024-11-19T18:21:57";"Não";"161550";"https://dadosabertos.camara.leg.br/api/v2/deputados/161550";"Emidinho Madeira";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"MG";"57";"https://www.camara.leg.br/internet/deputado/bandep/161550.jpg"
"1548579-186";"https://dadosabertos.camara.leg.br/api/v2/votacoes/1548579-186";"2024-11-19T18:22:05";"Não";"220663";"https://dadosabertos.camara.leg.br/api/v2/deputados/220663";"Eriberto Medeiros";"PSB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36832";"PE";"57";"https://www.camara.leg.br/internet/deputado/bandep/220663.jpg"
"1548579-186";"https://dadosabertos.camara.leg.br/api/v2/votacoes/1548579-186";"2024-11-19T18:24:34";"Sim";"220645";"https://dadosabertos.camara.leg.br/api/v2/deputados/220645";"Erika Hilton";"PSOL";"https://dadosabertos.camara.leg.br/api/v2/partidos/36839";"SP";"57";"https://www.camara.leg.br/internet/deputado/bandep/220645.jpg"
"1548579-186";"https://dadosabertos.camara.leg.br/api/v2/votacoes/1548579-186";"2024-11-19T18:24:43";"Não";"160575";"https://dadosabertos.camara.leg.br/api/v2/deputados/160575";"Erika Kokay";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"DF";"57";"https://www.camara.leg.br/internet/deputado/bandep/160575.jpg"
"1548579-186";"https://dadosabertos.camara.leg.br/api/v2/votacoes/1548579-186";"2024-11-19T18:21:55";"Não";"160640";"https://dadosabertos.camara.leg.br/api/v2/deputados/160640";"Eros Biondini";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"MG";"57";"https://www.camara.leg.br/internet/deputado/bandep/160640.jpg"
"1548579-186";"https://dadosabertos.camara.leg.br/api/v2/votacoes/1548579-186";"2024-11-19T18:22:51";"Não";"178871";"https://dadosabertos.camara.leg.br/api/v2/deputados/178871";"Evair Vieira de Melo";"PP";"https://dadosabertos.camara.leg.br/api/v2/partidos/37903";"ES";"57";"https://www.camara.leg.br/internet/deputado/bandep/178871.jpg"
"1548579-186";"https://dadosabertos.camara.leg.br/api/v2/votacoes/1548579-186";"2024-11-19T18:20:51";"Não";"220681";"https://dadosabertos.camara.leg.br/api/v2/deputados/220681";"Fábio Macedo";"PODE";"https://dadosabertos.camara.leg.br/api/v2/partidos/36896";"MA";"57";"https://www.camara.leg.br/internet/deputado/bandep/220681.jpg"
"1548579-186";"https://dadosabertos.camara.leg.br/api/v2/votacoes/1548579-186";"2024-11-19T18:22:01";"Não";"204368";"https://dadosabertos.camara.leg.br/api/v2/deputados/204368";"Fabio Schiochet";"UNIÃO";"https://dadosabertos.camara.leg.br/api/v2/partidos/38009";"SC";"57";"https://www.camara.leg.br/internet/deputado/bandep/204368.jpg"
"1548579-186";"https://dadosabertos.camara.leg.br/api/v2/votacoes/1548579-186";"2024-11-19T18:22:33";"Não";"220653";"https://dadosabertos.camara.leg.br/api/v2/deputados/220653";"Fábio Teruel";"MDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36899";"SP";"57";"https://www.camara.leg.br/internet/deputado/bandep/220653.jpg"
"1548579-186";"https://dadosabertos.camara.leg.br/api/v2/votacoes/1548579-186";"2024-11-19T18:20:30";"Não";"220712";"https://dadosabertos.camara.leg.br/api/v2/deputados/220712";"Fausto Jr.";"UNIÃO";"https://dadosabertos.camara.leg.br/api/v2/partidos/38009";"AM";"57";"https://www.camara.leg.br/internet/deputado/bandep/220712.jpg"
"1548579-186";"https://dadosabertos.camara.leg.br/api/v2/votacoes/1548579-186";"2024-11-19T18:20:56";"Não";"72442";"https://dadosabertos.camara.leg.br/api/v2/deputados/72442";"Felipe Carreras";"PSB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36832";"PE";"57";"https://www.camara.leg.br/internet/deputado/bandep/72442.jpg"
"1548579-186";"https://dadosabertos.camara.leg.br/api/v2/votacoes/1548579-186";"2024-11-19T18:21:49";"Não";"160666";"https://dadosabertos.camara.leg.br/api/v2/deputados/160666";"Félix Mendonça Júnior";"PDT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36786";"BA";"57";"https://www.camara.leg.br/internet/deputado/bandep/160666.jpg"
"1548579-186";"https://dadosabertos.camara.leg.br/api/v2/votacoes/1548579-186";"2024-11-19T18:21:08";"Não";"220656";"https://dadosabertos.camara.leg.br/api/v2/deputados/220656";"Fernanda Pessoa";"UNIÃO";"https://dadosabertos.camara.leg.br/api/v2/partidos/38009";"CE";"57";"https://www.camara.leg.br/internet/deputado/bandep/220656.jpg"
"1548579-186";"https://dadosabertos.camara.leg.br/api/v2/votacoes/1548579-186";"2024-11-19T18:22:47";"Não";"141431";"https://dadosabertos.camara.leg.br/api/v2/deputados/141431";"Fernando Coelho Filho";"UNIÃO";"https://dadosabertos.camara.leg.br/api/v2/partidos/38009";"PE";"57";"https://www.camara.leg.br/internet/deputado/bandep/141431.jpg"
"1548579-186";"https://dadosabertos.camara.leg.br/api/v2/votacoes/1548579-186";"2024-11-19T18:20:26";"Não";"204445";"https://dadosabertos.camara.leg.br/api/v2/deputados/204445";"Fernando Mineiro";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"RN";"57";"https://www.camara.leg.br/internet/deputado/bandep/204445.jpg"
"1548579-186";"https://dadosabertos.camara.leg.br/api/v2/votacoes/1548579-186";"2024-11-19T18:22:16";"Não";"92699";"https://dadosabertos.camara.leg.br/api/v2/deputados/92699";"Fernando Monteiro";"PP";"https://dadosabertos.camara.leg.br/api/v2/partidos/37903";"PE";"57";"https://www.camara.leg.br/internet/deputado/bandep/92699.jpg"
"1548579-186";"https://dadosabertos.camara.leg.br/api/v2/votacoes/1548579-186";"2024-11-19T18:23:05";"Não";"220545";"https://dadosabertos.camara.leg.br/api/v2/deputados/220545";"Filipe Martins";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"TO";"57";"https://www.camara.leg.br/internet/deputado/bandep/220545.jpg"
"1548579-186";"https://dadosabertos.camara.leg.br/api/v2/votacoes/1548579-186";"2024-11-19T18:25:14";"Não";"191923";"https://dadosabertos.camara.leg.br/api/v2/deputados/191923";"Flávio Nogueira";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"PI";"57";"https://www.camara.leg.br/internet/deputado/bandep/191923.jpg"
