 ano_dados | id_votacao  |                        titulo_proposicao                         | ideologia_score_medio | ideologia_faixa  | campo_ideologico | votos_sim | votos_nao | outros | total_votos | pct_sim 
-----------+-------------+------------------------------------------------------------------+-----------------------+------------------+------------------+-----------+-----------+--------+-------------+---------
      2023 | 2115253-111 | REQ 1364/2023                                                    |                 3.764 | Centro-esquerda  | esquerda         |         2 |        32 |      0 |          34 |     5.9
      2023 | 2115253-111 | REQ 1364/2023                                                    |                 6.665 | Centro-direita   | direita          |        24 |        62 |      0 |          86 |    27.9
      2023 | 2115253-111 | REQ 1364/2023                                                    |                 8.274 | Direita          | direita          |        80 |        53 |      1 |         134 |    59.7
      2023 | 2115253-111 | REQ 1364/2023                                                    |                 8.783 | Extrema direita  | direita          |        81 |         8 |      0 |          89 |    91.0
      2023 | 2115253-116 | REQ 1364/2023                                                    |                 1.415 | Extrema esquerda | esquerda         |         0 |        10 |      0 |          10 |     0.0
      2023 | 2115253-116 | REQ 1364/2023                                                    |                 2.572 | Esquerda         | esquerda         |         0 |        59 |      0 |          59 |     0.0
      2023 | 2115253-116 | REQ 1364/2023                                                    |                 3.791 | Centro-esquerda  | esquerda         |         2 |        31 |      0 |          33 |     6.1
      2023 | 2115253-116 | REQ 1364/2023                                                    |                 6.651 | Centro-direita   | direita          |        22 |        66 |      0 |          88 |    25.0
      2023 | 2115253-116 | REQ 1364/2023                                                    |                 8.271 | Direita          | direita          |        72 |        48 |      1 |         121 |    59.5
      2023 | 2115253-116 | REQ 1364/2023                                                    |                 8.787 | Extrema direita  | direita          |        77 |         7 |      0 |          84 |    91.7
      2023 | 2115253-118 | REQ 1364/2023                                                    |                 1.415 | Extrema esquerda | esquerda         |        10 |         0 |      0 |          10 |   100.0
      2023 | 2115253-118 | REQ 1364/2023                                                    |                 2.576 | Esquerda         | esquerda         |        61 |         0 |      0 |          61 |   100.0
      2023 | 2115253-118 | REQ 1364/2023                                                    |                 3.794 | Centro-esquerda  | esquerda         |        32 |         1 |      0 |          33 |    97.0
      2023 | 2115253-118 | REQ 1364/2023                                                    |                 6.661 | Centro-direita   | direita          |        62 |        25 |      0 |          87 |    71.3
      2023 | 2115253-118 | REQ 1364/2023                                                    |                 8.288 | Direita          | direita          |        44 |        79 |      1 |         124 |    35.5
      2023 | 2115253-118 | REQ 1364/2023                                                    |                 8.784 | Extrema direita  | direita          |         8 |        75 |      0 |          83 |     9.6
      2023 | 2115253-156 | REQ 1364/2023                                                    |                 1.415 | Extrema esquerda | esquerda         |         0 |        10 |      0 |          10 |     0.0
      2023 | 2115253-156 | REQ 1364/2023                                                    |                 2.558 | Esquerda         | esquerda         |         0 |        51 |      1 |          52 |     0.0
      2023 | 2115253-156 | REQ 1364/2023                                                    |                 3.790 | Centro-esquerda  | esquerda         |         0 |        35 |      0 |          35 |     0.0
      2023 | 2115253-156 | REQ 1364/2023                                                    |                 6.673 | Centro-direita   | direita          |        12 |        67 |      0 |          79 |    15.2
      2023 | 2115253-156 | REQ 1364/2023                                                    |                 8.261 | Direita          | direita          |        23 |       101 |      0 |         124 |    18.5
      2023 | 2115253-156 | REQ 1364/2023                                                    |                 8.784 | Extrema direita  | direita          |        69 |         9 |      0 |          78 |    88.5
      2023 | 2115253-167 | REQ 1364/2023                                                    |                 1.415 | Extrema esquerda | esquerda         |         0 |        11 |      0 |          11 |     0.0
      2023 | 2115253-167 | REQ 1364/2023                                                    |                 2.599 | Esquerda         | esquerda         |         0 |        56 |      0 |          56 |     0.0
      2023 | 2115253-167 | REQ 1364/2023                                                    |                 3.796 | Centro-esquerda  | esquerda         |         0 |        34 |      0 |          34 |     0.0
      2023 | 2115253-167 | REQ 1364/2023                                                    |                 6.657 | Centro-direita   | direita          |        13 |        61 |      0 |          74 |    17.6
      2023 | 2115253-167 | REQ 1364/2023                                                    |                 8.247 | Direita          | direita          |        32 |        93 |      0 |         125 |    25.6
      2023 | 2115253-167 | REQ 1364/2023                                                    |                 8.783 | Extrema direita  | direita          |        75 |        13 |      1 |          89 |    84.3
      2023 | 2115253-172 | REQ 1364/2023                                                    |                 1.415 | Extrema esquerda | esquerda         |         0 |        11 |      0 |          11 |     0.0
      2023 | 2115253-172 | REQ 1364/2023                                                    |                 2.574 | Esquerda         | esquerda         |         0 |        60 |      0 |          60 |     0.0
      2023 | 2115253-172 | REQ 1364/2023                                                    |                 3.764 | Centro-esquerda  | esquerda         |         0 |        34 |      0 |          34 |     0.0
      2023 | 2115253-172 | REQ 1364/2023                                                    |                 6.671 | Centro-direita   | direita          |        10 |        67 |      0 |          77 |    13.0
      2023 | 2115253-172 | REQ 1364/2023                                                    |                 8.245 | Direita          | direita          |        31 |       102 |      0 |         133 |    23.3
      2023 | 2115253-172 | REQ 1364/2023                                                    |                 8.782 | Extrema direita  | direita          |         8 |        13 |     61 |          82 |     9.8
      2023 | 2115253-175 | REQ 1364/2023                                                    |                 1.415 | Extrema esquerda | esquerda         |        12 |         0 |      0 |          12 |   100.0
      2023 | 2115253-175 | REQ 1364/2023                                                    |                 2.580 | Esquerda         | esquerda         |        63 |         1 |      0 |          64 |    98.4
      2023 | 2115253-175 | REQ 1364/2023                                                    |                 3.793 | Centro-esquerda  | esquerda         |        35 |         2 |      0 |          37 |    94.6
      2023 | 2115253-175 | REQ 1364/2023                                                    |                 6.661 | Centro-direita   | direita          |        65 |        18 |      1 |          84 |    77.4
      2023 | 2115253-175 | REQ 1364/2023                                                    |                 8.240 | Direita          | direita          |       107 |        35 |      0 |         142 |    75.4
      2023 | 2115253-175 | REQ 1364/2023                                                    |                 8.783 | Extrema direita  | direita          |        13 |        65 |     12 |          90 |    14.4
      2023 | 2115253-179 | REQ 1364/2023                                                    |                 1.415 | Extrema esquerda | esquerda         |        10 |         0 |      0 |          10 |   100.0
      2023 | 2115253-179 | REQ 1364/2023                                                    |                 2.584 | Esquerda         | esquerda         |        57 |         0 |      0 |          57 |   100.0
      2023 | 2115253-179 | REQ 1364/2023                                                    |                 3.818 | Centro-esquerda  | esquerda         |        32 |         1 |      0 |          33 |    97.0
      2023 | 2115253-179 | REQ 1364/2023                                                    |                 6.675 | Centro-direita   | direita          |        58 |        23 |      0 |          81 |    71.6
      2023 | 2115253-179 | REQ 1364/2023                                                    |                 8.247 | Direita          | direita          |       100 |        28 |      0 |         128 |    78.1
      2023 | 2115253-179 | REQ 1364/2023                                                    |                 8.782 | Extrema direita  | direita          |        10 |        72 |      1 |          83 |    12.0
      2023 | 2115253-183 | REQ 1364/2023                                                    |                 1.415 | Extrema esquerda | esquerda         |        11 |         0 |      0 |          11 |   100.0
      2023 | 2115253-183 | REQ 1364/2023                                                    |                 2.572 | Esquerda         | esquerda         |        59 |         0 |      0 |          59 |   100.0
      2023 | 2115253-183 | REQ 1364/2023                                                    |                 3.804 | Centro-esquerda  | esquerda         |        34 |         0 |      0 |          34 |   100.0
      2023 | 2115253-183 | REQ 1364/2023                                                    |                 6.661 | Centro-direita   | direita          |        63 |        18 |      0 |          81 |    77.8
      2023 | 2115253-183 | REQ 1364/2023                                                    |                 8.250 | Direita          | direita          |       103 |        27 |      0 |         130 |    79.2
      2023 | 2115253-183 | REQ 1364/2023                                                    |                 8.782 | Extrema direita  | direita          |        15 |        67 |      1 |          83 |    18.1
      2023 | 2125189-161 | REQ 1785/2019                                                    |                 1.415 | Extrema esquerda | esquerda         |        10 |         0 |      0 |          10 |   100.0
      2023 | 2125189-161 | REQ 1785/2019                                                    |                 2.587 | Esquerda         | esquerda         |        59 |         0 |      0 |          59 |   100.0
      2023 | 2125189-161 | REQ 1785/2019                                                    |                 3.784 | Centro-esquerda  | esquerda         |        12 |        18 |      0 |          30 |    40.0
      2023 | 2125189-161 | REQ 1785/2019                                                    |                 6.662 | Centro-direita   | direita          |        10 |        74 |      0 |          84 |    11.9
      2023 | 2125189-161 | REQ 1785/2019                                                    |                 8.228 | Direita          | direita          |         5 |       120 |      2 |         127 |     3.9
      2023 | 2125189-161 | REQ 1785/2019                                                    |                 8.786 | Extrema direita  | direita          |         2 |        79 |      0 |          81 |     2.5
      2023 | 2125189-174 | REQ 1785/2019                                                    |                 1.415 | Extrema esquerda | esquerda         |         9 |         0 |      0 |           9 |   100.0
      2023 | 2125189-174 | REQ 1785/2019                                                    |                 2.583 | Esquerda         | esquerda         |        66 |         0 |      0 |          66 |   100.0
      2023 | 2125189-174 | REQ 1785/2019                                                    |                 3.783 | Centro-esquerda  | esquerda         |        17 |        16 |      0 |          33 |    51.5
      2023 | 2125189-174 | REQ 1785/2019                                                    |                 6.676 | Centro-direita   | direita          |         9 |        74 |      0 |          83 |    10.8
      2023 | 2125189-174 | REQ 1785/2019                                                    |                 8.227 | Direita          | direita          |         4 |       130 |      1 |         135 |     3.0
      2023 | 2125189-174 | REQ 1785/2019                                                    |                 8.785 | Extrema direita  | direita          |         1 |        87 |      0 |          88 |     1.1
      2023 | 2125189-176 | REQ 1785/2019                                                    |                 1.415 | Extrema esquerda | esquerda         |         0 |        10 |      0 |          10 |     0.0
